,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
LAMC3,0.5257690396273991,0.8629869847770114,0.7952447467246802,0.8552384646232716,0.8320860074917406,0.8529468481683995,0.45558822753032,0.8354980587670934,0.5877467474262046,0.8353017890222763,0.6106965021322919,0.7162037902990266,0.8961658608628108,0.8043599493679405,0.6698837385177209,0.8415675393980901,0.5342505169160636,0.821958709524414,0.8462529622394626,0.7099133913206284
AIF1L,0.5999657544303298,0.9039227428633424,0.8351928496442212,0.2716668435789867,0.409653311992698,0.4900221713714057,0.4746900420791415,0.7958089079841343,0.8980655522630219,0.5388659434931276,0.6100663487829662,0.8516241317275941,0.6873783730261488,0.7942619333626255,0.9609620450726852,0.8728495036556748,0.1961836347456921,0.4304793659608843,0.4285931112454328,0.5906938531575625
NUP214,0.2610050900357627,0.2668029420139007,0.2659279209630262,0.2756575602224428,0.2693212078075906,0.270985793128708,0.2739256223500992,0.2610957334545127,0.2607494406610692,0.2618387694966331,0.2610596393075092,0.2659110124061931,0.271789298056898,0.2478561628583378,0.2580584907680874,0.2634549759691472,0.2626950375161899,0.2552672874149355,0.2581208918835372,0.2588220584130142
FAM78A,0.5351878632581685,0.8425227487765262,0.7767146718717736,0.8386101570457842,0.8185287303609513,0.79180744434046,0.8448805551906365,0.7788045759975257,0.7916351902647919,0.6587577211555135,0.8010439452650341,0.7702386501685893,0.6855457976233623,0.744044646730642,0.7815385850520387,0.8098476769303147,0.8217548075156516,0.6874756462919106,0.8233458464546133,0.7893177550953667
RAPGEF1,0.9023998085255628,0.8347804972989133,0.8488930169544934,0.9059649333381192,0.8344032373104016,0.7844245054181339,0.8995258516295335,0.7997286402876214,0.8892382419437822,0.8642034107194072,0.9265693899599352,0.7811890921388466,0.7139167654575282,0.5310990042031106,0.7287517012112411,0.8004840489144255,0.7111048267488069,0.8396596323462074,0.8581628853875956,0.8399790397552466
MED27,0.942467300183188,0.9015147697621386,0.9430330249701416,0.9537776596551027,0.9604963399094396,0.9528039308954228,0.9437156417425344,0.808674473688393,0.4003260258930234,0.956132804635266,0.8356303242622181,0.8619839175411917,0.942198824130085,0.9581864751060946,0.9430841123073016,0.6197022673081682,0.9632724931791656,0.9288547169281964,0.9484975341064302,0.9479021682975738
NTNG2,0.5101016502368582,0.0267132720502641,0.0429743476226362,0.3411234864570494,0.2015315065706587,0.1707004556373152,0.3403722772601578,0.0745832642894634,0.2629750788079361,0.0141808668660368,0.0181133710690107,0.0310931753911865,0.0255243883185767,0.0213737777244256,0.0167819429600752,0.4462959773434231,0.0497246089307151,0.0161014612809209,0.1079127390557518,0.2324516926161288
SETX,0.1250282329151708,0.1174084016688028,0.1271846019899415,0.0897162004938719,0.0563407739588762,0.1089231358143672,0.124839085881974,0.1050510098816122,0.0993966096959721,0.1221852339606768,0.1295159665016342,0.122692743769905,0.1254174779979129,0.0923175891891082,0.111747661338825,0.0928305343962402,0.0564423216396419,0.1118803947494293,0.0900457993155215,0.1106361808707721
TTF1,0.788929806893302,0.806637575302553,0.76009031081588,0.8622736266236639,0.717172982967378,0.761009576205634,0.815457835660575,0.696818964404264,0.782461214887775,0.814398171063886,0.612226876048032,0.656515200825436,0.841412221342673,0.754461496307223,0.854098348302016,0.751734582271349,0.8615342461072849,0.857837047163263,0.636818697589634,0.607357181861387
BARHL1,0.1206471632691981,0.1440536125030086,0.1887946285998882,0.0560682367984775,0.0952458226708236,0.0599225331593717,0.2249436105375976,0.0643423815828265,0.12748410748634,0.1408877381649335,0.0990635953712785,0.0667364893372027,0.1394253117963368,0.0636497604889499,0.0569223521129633,0.3678207827201485,0.0384480707350043,0.1607442594342115,0.059051312709209,0.0614814744816588
DDX31,0.8744379942092108,0.9493635607336652,0.9456071141134852,0.9508726724933102,0.9530725521204446,0.9535497559478238,0.8398366424956695,0.91998182645269,0.8969662166965982,0.8388214445222923,0.9252103793943344,0.9423694257340052,0.8149859885756173,0.9457854577912294,0.925548438619441,0.9102244154781785,0.9384625115660784,0.9353420324318754,0.9325904078149112,0.9349593846878248
CEL,0.954367215898439,0.817609711842689,0.929602391874035,0.943929418023456,0.959355443569311,0.932400241074128,0.935983257264834,0.947200055261341,0.967418231121356,0.961213984451563,0.738307497296127,0.94773383108053,0.9598264938797438,0.932847252604786,0.962903870089508,0.94913980818388,0.954807914026357,0.963543980700896,0.970283299415541,0.957951319346103
RALGDS,0.3307387232031119,0.5824359933035832,0.3934737093514596,0.4462087990688864,0.3659969575819626,0.4547666596839606,0.2830107206819821,0.4153251167511247,0.3506135700797961,0.2541505083769934,0.3059767387904314,0.4499706024442241,0.3029477539929996,0.3766803622679145,0.2097155537972399,0.494957816268517,0.2889015794383072,0.4792295484675299,0.4454931178661679,0.6061296586045158
GBGT1,0.6855799605544025,0.7247192749781423,0.6881892160376103,0.8071444421025001,0.7672228813236834,0.7478262894859545,0.6869884137249046,0.6969231191553907,0.6893673570388013,0.6563129888489337,0.7288228097496551,0.6683363154032034,0.6947716433096817,0.6925933118163276,0.7470276220080808,0.6697143544204793,0.6603561460070911,0.7731224163178698,0.8323997885111505,0.5568256241336085
OBP2B,0.497385540383849,0.952585891173111,0.579787037937095,0.957804044609044,0.919203068544826,0.957800057790922,0.592935703961945,0.925871134426478,0.957879893434677,0.569060916868938,0.69427332651568,0.955679978288922,0.963183495651617,0.934815937087775,0.979939123726884,0.954807392412577,0.979624486362961,0.90620824508359,0.962097486865238,0.874549727833989
ABO,0.5067336955262519,0.3361437337571272,0.5530809145914158,0.4126704121015356,0.3578826339765589,0.5279732337531347,0.7103286382407132,0.5814281382971158,0.3266414443456218,0.2644025831289308,0.8139019968863673,0.4343592512353963,0.310081265299569,0.5854331890336136,0.5155472926918914,0.3932261481513788,0.3372760311612152,0.7550444031026008,0.4020359838085204,0.4202197375222254
SURF6,0.8217540206488251,0.4654143652931082,0.6483824488367784,0.9065857180491972,0.9305298315663676,0.8768008179273339,0.8978077657993795,0.8418508377009435,0.7401703463860676,0.3710894498809109,0.6021512621165896,0.6826398229961932,0.4271253692428207,0.8738518748484387,0.6238375263118255,0.6601948312202718,0.9214871769848528,0.4962798465646663,0.9142802763179408,0.9325365847649992
SURF1,0.9470498208081088,0.93161753825544,0.927363518507669,0.954417545943949,0.927484919736811,0.920532387953873,0.924373131088829,0.912611274177373,0.944860972797651,0.894417662829035,0.592752678015925,0.935192696773237,0.899266648399273,0.855736306548401,0.965227295964464,0.938270326119926,0.937708935575825,0.9315232366837168,0.9383641778610692,0.948000747722485
SURF2,0.825083499893213,0.829772199663043,0.876426336371964,0.884970474409236,0.870707387608137,0.821901679450077,0.818447599478274,0.741980074009749,0.742174315377312,0.848146677881733,0.622403806119793,0.822381911917017,0.807215569717427,0.803886678255446,0.763415384527904,0.828437891284114,0.648705853565378,0.769744218348418,0.852205424774141,0.810983094366724
SURF4,0.712838906537272,0.7411636628461893,0.6988000216756237,0.7584377295707221,0.6717605507571592,0.6960467787860911,0.7783730646531031,0.4828393363644444,0.2701018819502699,0.7472750202664192,0.606595305929684,0.6046714461725962,0.7605874235216546,0.4601219150418217,0.5813170738750083,0.4899493941973669,0.7894070168056883,0.8566861041737429,0.8149147789257156,0.7404938508710831
REXO4,0.87919235483086,0.857426451944756,0.8742231033623449,0.907744049602872,0.85775523324613,0.8373856987610149,0.861903371519201,0.8037211522931,0.868367433791163,0.870170326260466,0.725337115603805,0.879170403053673,0.766019250228605,0.837064649525358,0.9125362812473918,0.829859392858366,0.561470900585983,0.881936029333317,0.867795184538446,0.829564863706544
FAM163B,0.62082592374862,0.88830124297754,0.736868774963254,0.875839494618468,0.907355475105025,0.766050987379487,0.663222257018004,0.901043712817202,0.970697124877454,0.829275238183681,0.666820478698251,0.719203204480503,0.875131942651827,0.737231289395884,0.638566558804865,0.914476998509471,0.223352213735336,0.331233816369903,0.744404791803767,0.590673690773579
DBH,0.3459574280340677,0.4888583296893127,0.360107338962515,0.2499626002659693,0.2936194836239977,0.3900266590559631,0.5414452680381746,0.5287146752570864,0.4881532934489412,0.2995421557308447,0.4279979317004628,0.4723017215511466,0.3812771614514417,0.4219424383492134,0.4952704468068418,0.5352276962547893,0.2987960967783005,0.2257668808527478,0.3777503237071313,0.5351313386595279
BRD3,0.908216399458796,0.9194833655151444,0.9216847897545964,0.8670086424373269,0.88432248411487,0.9042525069162022,0.8775033449409371,0.8926666475497798,0.9188334009962952,0.9016649020369264,0.6829594493853408,0.8888462242260035,0.8988136052553104,0.8995649525052172,0.910107498332862,0.8672921181042827,0.6531018558187569,0.9336260498255944,0.8722959382492901,0.8572522192414793
RXRA,0.9356667195045892,0.882576586319276,0.8513061126543582,0.7745364785923918,0.8738489582049161,0.904017571415028,0.8729809424444924,0.8490433155155485,0.904365176851953,0.8801405698780728,0.789485780954129,0.777396100424155,0.8268890206437846,0.8120966237203971,0.8774332058192665,0.8487414894153833,0.895675811508121,0.8603530463020976,0.8843853005809318,0.8552808203041335
COL5A1,0.5066802382482299,0.854382895346105,0.7768991493572056,0.8421748767536964,0.8421775024589382,0.8817327376454306,0.3066099878787952,0.7146698822149409,0.9150262745415908,0.8072360728360964,0.8711868895780983,0.8450708850308671,0.8397675187881494,0.7696467176408812,0.8854336300848833,0.88169753706197,0.6432384056401766,0.6524521108048833,0.8742482714062603,0.8954498244689164
FCN1,0.7268354731145241,0.947612699146232,0.9006910574282129,0.9789029374014248,0.978537100097146,0.9804432497274742,0.9764659393267064,0.9675230186165416,0.97654420993704,0.9277378019308916,0.8243047119176135,0.9712885715939332,0.9680852243365364,0.9240179678966484,0.98580290392036,0.9758350023093416,0.9417051179182097,0.4984829878355841,0.9787985451315734,0.9753132264372406
OLFM1,0.4412402661453307,0.8082973223305279,0.3987813768542977,0.4055681695137729,0.4731830879262015,0.5931713301647673,0.8179224032990036,0.660950167034,0.7766322830888989,0.3290068671247189,0.5622606354156743,0.4588372164637973,0.4970524260288203,0.4679900200034409,0.6829667120715938,0.6825498973392263,0.5029447866815275,0.2618883794151224,0.6730559375919665,0.6671747950065042
MRPS2,0.5989683013287426,0.6879395437107418,0.8315299357150939,0.8708827092044822,0.8276440477676756,0.777512486262809,0.788273191076954,0.7822965524473215,0.8136372110285149,0.8830227042598683,0.2793532646076801,0.6504646597199065,0.8284340609043824,0.710556795124699,0.8943980882631355,0.6801716151095917,0.4532600760554246,0.3006008897474171,0.6871291020356283,0.6977724631551846
GLT6D1,0.445843522857822,0.593578049485552,0.552705872314529,0.786513320518293,0.7826943176414,0.801315773796167,0.520992903641947,0.790565896020522,0.775230510994063,0.298270853902474,0.825988883671667,0.648662559773184,0.537359577096523,0.714750070917603,0.531499751691789,0.781231026741585,0.851471076955491,0.259156926395915,0.858804053729337,0.817102384914879
KCNT1,0.4913961617647718,0.7408839396476014,0.5435008824989797,0.6730702837489558,0.5768594471336128,0.7498511357275456,0.7183363118129193,0.7920343860654044,0.7433053321982914,0.6744968884883623,0.6300104963255045,0.6230985421627612,0.6813603144151111,0.698045260916087,0.7726679451726006,0.8081270647890232,0.8003041885983742,0.3673274814542098,0.618881460278873,0.8039571716395021
CAMSAP1,0.8862768207396408,0.906500496479858,0.880332800279011,0.9255221956120696,0.9044244656162412,0.9058781647392916,0.8796332077087085,0.8884446458488884,0.9077914817982646,0.8975963355680856,0.7591695713346643,0.8889175839340732,0.8756518686465911,0.9048021962669672,0.9272477165135546,0.9039960537659756,0.8864960848430276,0.9071902307319466,0.911515827271389,0.9071286904735152
UBAC1,0.8838814744364928,0.8613418225052643,0.8494308314963971,0.9124124617089586,0.885655435037222,0.8688636325628116,0.8709218199777964,0.8441297936726558,0.8969346760049396,0.8894405633812219,0.7301491429413139,0.8259016820351767,0.8967359818095925,0.7938056149630685,0.816988052576619,0.8510211314822385,0.9152608790246411,0.9116786396264368,0.8948117275000441,0.8041098923930096
NACC2,0.8732814584441966,0.8390822283726632,0.8355096155135935,0.9106194122849004,0.8756320378182957,0.8323697529716217,0.8666732425905785,0.7670531689794999,0.8584582028799647,0.8621308682850487,0.6649808187217349,0.8204827957728212,0.85635056426992,0.7887443247241706,0.8891507870994664,0.8244603818376597,0.8899485373133126,0.8545946974543766,0.8860067339882826,0.8574691381654874
LHX3,0.496051161500726,0.11735028668953,0.188491248988766,0.325396117594085,0.188739831187,0.22895788578904,0.170282773441319,0.243571491849662,0.498648072200864,0.27486366581656,0.0557057835276249,0.19513757669351,0.620084181668938,0.162372504720186,0.115293363467445,0.4336084317658709,0.0821181942409401,0.0529997256388237,0.0946052701675221,0.166731486640588
QSOX2,0.390176146848577,0.398665833481189,0.4005511294032421,0.4062812875701858,0.3983178985509698,0.39238050280482,0.3996645222772484,0.3849686009712777,0.4004915889084773,0.3913917840262169,0.3616051800655186,0.3761891438804256,0.4103804990081335,0.3757477591183561,0.4156237490649112,0.3985215181938668,0.3776628198867709,0.4072025358170998,0.4106543341138979,0.3945072600684306
GPSM1,0.5390361137269419,0.6533711497131385,0.4810372801338976,0.3804513200809961,0.5537993023865683,0.5408834915513463,0.8199469691585888,0.5982869406376263,0.3729475932942256,0.2390494132446915,0.2497537675829975,0.4728071986003322,0.2967301299655204,0.5875203669682658,0.7891630531817335,0.4863351017789865,0.1741397279630293,0.2858312000648825,0.6637851015875532,0.4077178720764498
SNAPC4,0.9699390132016906,0.9721593807359014,0.9776553095152218,0.9606792540689194,0.976313313222424,0.9742280965019312,0.969341866387585,0.7350317399863855,0.9719421753709288,0.8755351334018181,0.5994095854836266,0.9697239890082392,0.9058513031463948,0.9773268684682866,0.9612152189470172,0.9712886325893864,0.9230491974794712,0.9734913389134268,0.9770197503962452,0.9419152333077232
PMPCA,0.8153789864337794,0.8222858447615985,0.8524706527586063,0.8636861409614585,0.8386439601145708,0.6443394960234171,0.8371315025961191,0.801141184044277,0.8504441246329545,0.8228193662041225,0.8129594538658277,0.832208905942841,0.7988369439229905,0.8422820098471073,0.8482811867657856,0.8200523573740988,0.7496038964366989,0.8561505114119328,0.8550611483667974,0.8610844060047506
INPP5E,0.8870512371196545,0.8852207211051711,0.8875192146440735,0.8975906402127695,0.8984679071297836,0.8924258380898333,0.8901188578118817,0.8485833586965499,0.87773922618561,0.8770481235763455,0.6176551962443297,0.8366547943396788,0.8742390226270764,0.8250436749826415,0.8313321745299785,0.8529260072112128,0.837958262414057,0.870694349378282,0.8829661804225096,0.7001145759064955
SEC16A,0.9316883869747206,0.9467939403659544,0.9445079031577812,0.938842582694084,0.94113334788015,0.935792937993796,0.931794338644894,0.9233204713676852,0.9461837187013874,0.9279969508292348,0.9025004920744936,0.9160606508952416,0.9266293896974797,0.9295205039265928,0.9476146577043928,0.9241128874002932,0.935101528146692,0.9252016156031172,0.9146792084707588,0.9354041232392384
NOTCH1,0.820727316293593,0.7864332151279694,0.770330366983622,0.8270817006114718,0.7528776115137293,0.7311015991189694,0.8259747296584732,0.6553574376601493,0.7709259374576218,0.642497494389336,0.4505258097581045,0.5911070380986343,0.5347276027803183,0.6050147204955719,0.6207703601568831,0.7192746907371699,0.4341246853530716,0.6708073288681485,0.7951627839527655,0.5710584987157313
LCN10,0.4115289452209563,0.457672843082519,0.3883687537334926,0.4609062013302597,0.4582313131005168,0.5200563090444533,0.4053255608042048,0.5356148487182155,0.4639671581240037,0.2366600411163852,0.3044028319630595,0.4501654422017023,0.3288084342732376,0.4694204308366218,0.4432877814359303,0.5063030925155282,0.4120980268239678,0.2299782678626867,0.5129147052424119,0.4877890506598669
LCN6,0.6264772831380173,0.7408401494363741,0.6950505767299916,0.8140564060029472,0.7818523415075898,0.78424524035479,0.8132785275667249,0.7133706992862288,0.8222271349785345,0.7886544452550004,0.8371609859180882,0.5907729086408321,0.5485361982011163,0.6783705471740398,0.592169072524677,0.7353115887462921,0.826721251708795,0.4047452996398203,0.8574382608496877,0.6548731433088086
LCN8,0.7423346373009189,0.8417006047075644,0.7928981980489912,0.8851929847722133,0.9267569952100542,0.8672497491813907,0.9016519263955928,0.8297399399821758,0.8544348100002458,0.70268437139921,0.9048607907228268,0.7744948678650547,0.8887773361699123,0.6667786306163928,0.7791163503300703,0.8233072296019179,0.7325134325783088,0.6816240349004976,0.9198955077024816,0.8923686097224984
LCN15,0.841553778484738,0.952023617652141,0.829434525284692,0.959903467507413,0.974600670689947,0.961458801871796,0.960360486906912,0.958705223546168,0.95267610291376,0.965148926309689,0.939932953235027,0.761328278579897,0.954524914791504,0.938550438529052,0.630595524618022,0.964984396333218,0.967848727812311,0.337376151082542,0.958804468147977,0.955368970291667
TMEM141,0.1250403938125586,0.4106292595250399,0.2715959807522462,0.436094969020921,0.2690063141415849,0.3208340265190735,0.1326247796163153,0.1914540130907815,0.1528882798492169,0.1308234499892291,0.1626346665586157,0.199191187036179,0.1169311343689629,0.1101670587936509,0.2195535181483874,0.2129350014197218,0.2279423867374467,0.2799970061243943,0.3929277653808021,0.2119439260252205
MAMDC4,0.8975715193598139,0.7325665135842757,0.8816602170410187,0.8988264107125198,0.7660509961336364,0.8812444089638238,0.8574377021974867,0.8461026506693776,0.8679656789797074,0.6509894171274269,0.7783317878956998,0.7116614478847912,0.4928738028189366,0.8848702176379042,0.884249804708037,0.8081711711646701,0.5443408876720575,0.8615465398753027,0.9032762433452456,0.8744470419589528
EDF1,0.933964699259366,0.9655448910268192,0.948772977292549,0.947273588733325,0.957558723798852,0.9381697927881012,0.946689347781311,0.907764859611196,0.908106545591458,0.941653825785435,0.880713564438849,0.9379557122486368,0.942358554003232,0.9312734168811632,0.954735991210772,0.937799252627628,0.9337241761608512,0.947719232510975,0.946795466237715,0.935277605035319
TRAF2,0.9321805646792792,0.9274412413966484,0.92634779004093,0.943368698900976,0.9440904833950188,0.9287260048225886,0.9255572880769124,0.8909944514756839,0.937076252953589,0.9209829144566132,0.8229565291081902,0.9294073186898758,0.9284543204161044,0.906382797273992,0.7573091137351627,0.9316649777342212,0.6716999727323577,0.8956095132429492,0.9484017939331234,0.6986182202391116
FBXW5,0.6860210222790277,0.7094195878421962,0.7084973022428672,0.7872197974413145,0.7672361283722985,0.7433893422152551,0.6844328957228517,0.6968868112745707,0.7098641193302409,0.6695259449872077,0.498085117069094,0.6563248738329005,0.7025741354391242,0.7146971892919843,0.5821234095971083,0.6868585216971307,0.5980141748066657,0.6530705161058139,0.7286345269256166,0.7150349025812842
C8G,0.927178105012569,0.7422909504718249,0.821645668255913,0.681501418311994,0.774155623951122,0.8527210742113099,0.915160828358903,0.895246302656726,0.7779195249925371,0.513662277983908,0.604018682049455,0.6922886256982411,0.6916010931796571,0.754701952617575,0.943827052096843,0.826627539288596,0.594133654283166,0.3860541288493569,0.8923874467902,0.813670793604709
LCN12,0.9455720900092724,0.9720946811261594,0.9765767025544588,0.3639933459063438,0.4462156711130882,0.5071912778860195,0.8215661781660917,0.7968918745531125,0.9680575045334427,0.9830696622094224,0.973439043351244,0.9252465318135978,0.971501480024462,0.9425798692476908,0.9823937607274856,0.9584498521541824,0.3421890431998951,0.9690616150334732,0.5080412405125326,0.8712059998819196
PTGDS,0.8566177115162427,0.8402268152076466,0.7727360669574577,0.7993794594227842,0.8199605737837775,0.8183440152895856,0.8843220919712668,0.8217492593126788,0.7872174985248788,0.7297701301618505,0.7474374463957749,0.7857336061035846,0.7581529532557303,0.8082677590111547,0.8440032867446378,0.8181149573683669,0.769308098641764,0.5478674831127128,0.7811652975759684,0.815960237017026
CLIC3,0.7723254166246172,0.7737689945786471,0.5492533804262321,0.2725053744222426,0.4705433740430104,0.4437506866357437,0.7846555542497636,0.5688316727401327,0.5392479790899206,0.6094186193821195,0.477385822970121,0.5442756113656169,0.6575739449958045,0.6176431983670931,0.5914235192731855,0.4649831269983196,0.6546940065723378,0.1868678631242668,0.3172573180131058,0.6656951977585867
NPDC1,0.9867716246418448,0.9821099735303104,0.9807892490741792,0.9858066554267548,0.9868272157564774,0.986785293941188,0.9894714136904827,0.9798544298245024,0.9860644103873748,0.9302361910243172,0.9882842298146356,0.7495868478723515,0.9786527479030902,0.9876780666737328,0.9924389000491484,0.9870812677002142,0.6187221014577344,0.4761250899513145,0.9880443358853778,0.603788982148328
UAP1L1,0.8459456184554047,0.7822289853686547,0.6247524095135124,0.8692334011257358,0.8531668098516004,0.7961487017235838,0.8189744994045769,0.6924755096929001,0.8145242707501321,0.7104114344616769,0.6502653127683091,0.69131068207554,0.7260846797593118,0.7820867395223732,0.876148792511436,0.7843856817339648,0.2476412733712266,0.8130694279177046,0.8600401835374426,0.8398762578323477
MAN1B1,0.7297597822628504,0.8450903839010028,0.8488637729926711,0.8564867307457454,0.8667248955530601,0.8483353428910151,0.6368692180084381,0.8252736256676193,0.7486570355126226,0.7828473998609413,0.6104010645724703,0.8363736579841498,0.7774592787412633,0.8168759923139398,0.8412388323993467,0.825063436812599,0.8608339956090901,0.8234204235223457,0.8815581383036533,0.8499855592381939
DPP7,0.858943498707857,0.7827897277268123,0.8570134516688261,0.85251223351521,0.8504421090990059,0.858565584663387,0.817432170580133,0.87428427912771,0.8564482368646698,0.8500420259567962,0.8283515158490699,0.844331339323901,0.8616660653761554,0.8559709126543038,0.8533942462047988,0.8401581528258931,0.8363197088677419,0.433733274199512,0.8824668599185043,0.8792277130979653
LRRC26,0.0287870235089303,0.0301918039236407,0.0247852438099158,0.0334418883613483,0.0238296956851748,0.0384284656397587,0.0375166542631072,0.0802450508397658,0.0279125467048301,0.0278706127830912,0.0300716682298787,0.0289971334899656,0.0859256405779906,0.0371982697117005,0.0184382101371332,0.0313750030980406,0.0360563897283619,0.026528362922389,0.0261013801242889,0.042298415062886
ANAPC2,0.8771744224114578,0.7772596487746916,0.8231084687193628,0.7856956440917584,0.7720356011498297,0.79651166451131,0.8451287731934628,0.7481653690702154,0.7368203940256639,0.7333568443344635,0.6097886928075824,0.7625657126324156,0.7323785392389567,0.7701400868597181,0.8562550399413137,0.7511698170473255,0.7655846483342099,0.6893482043336566,0.7927626737641927,0.7959875495036264
SLC34A3,0.6234361427013888,0.4876663644804763,0.5143574800409634,0.7537210346187097,0.545188191155615,0.5737261634041892,0.5758777262195578,0.5762093060674373,0.4873750989924242,0.3158010298504921,0.4864133615588663,0.5319286333780694,0.5651044442744179,0.5780823615637016,0.6917219739681197,0.6259536486697489,0.2247991986382605,0.268061798499749,0.7496958598501782,0.7274007065246963
EXD3,0.8908924969222775,0.6050657588543423,0.7850169372812638,0.9447921866075922,0.8659739943691793,0.8514347276368878,0.8880298284515136,0.8479566295317664,0.93357834636903,0.493790074116087,0.4344887495826411,0.8373076322958047,0.673289849667529,0.8328869720115175,0.6298422350384606,0.8106520063019502,0.1899436998296757,0.3778515597969387,0.8407830846891551,0.5425926228784227
NOXA1,0.9825666714754938,0.9796991369388875,0.9775782996634952,0.9850586195219356,0.9832230406778342,0.9773497390357556,0.9838470317850848,0.9774310434146384,0.9826258667860296,0.9713335867965636,0.9752769825123134,0.9715789542982288,0.7929031416511874,0.9781202775096756,0.9860466040415437,0.9825307129971866,0.9863602125685124,0.4179631376630586,0.9858489463919168,0.9841524041615498
MRPL41,0.0535810435169522,0.198444969310189,0.386779515772314,0.379533988503804,0.518616572214215,0.310633079520267,0.119027642172562,0.1196609455558279,0.0487343252273678,0.128852579132494,0.0475920253964308,0.283129829385008,0.118340220065036,0.210353743865009,0.0573104814743324,0.104485521281844,0.0597596182729386,0.0334268772604931,0.054514710705731,0.0798468899493743
ZMYND19,0.9461706100805946,0.957386286228907,0.9573966105472186,0.9499488669849024,0.9272718215626958,0.9617545823788494,0.961441788315736,0.95375741009647,0.9621546674583316,0.9500334422143016,0.8601303934771928,0.9608700992962048,0.9129905989486048,0.9382613668380992,0.9643698021733056,0.9580227538109044,0.9606415703416948,0.9582063804357428,0.9567259974074906,0.9613632722887696
ARRDC1,0.6570200321193812,0.7762450704756098,0.6177870544329511,0.8352485280691067,0.7813057356732371,0.7665238514827214,0.7131538493558377,0.7430899442196395,0.4122053205696387,0.5590769972858799,0.4219575458929319,0.479071240794273,0.6588999425664954,0.5558125079727254,0.4902773973533109,0.4408974872235827,0.8405302394155785,0.6489160049227333,0.7803954017154405,0.7531270343194936
EHMT1,0.9632151608868008,0.9415832685568352,0.966409487268008,0.9612303367814224,0.96537012642561,0.965467889078512,0.9613745882365088,0.9552496170180476,0.9602537854145984,0.9665231675031228,0.9416805599389118,0.957306590987967,0.9546585072369916,0.9643271282160116,0.9268709298916624,0.9604054961556306,0.9687816098209048,0.9596570384268556,0.9441909929323702,0.9635398021749084
CACNA1B,0.4735368241446137,0.652049664061522,0.5191039988454753,0.2905618432409299,0.3825148622766696,0.4529408199791102,0.5530340084284076,0.5284081186122545,0.4325226916387956,0.5289252232547802,0.3554602673487474,0.4826687016409061,0.6520345355488365,0.5345088204795531,0.4467809032365311,0.5775975110484355,0.2713398274975389,0.4011327408109567,0.3387454617876132,0.4393519083881197
DIP2C,0.7963347591107158,0.9186379738103576,0.9257820350676322,0.9387556229097294,0.9224112152516272,0.9235888148646776,0.78654591393388,0.8485290344212619,0.8214946094023178,0.843396890309606,0.6833916891542472,0.8801736077053606,0.8149054141631595,0.8376596119456308,0.9168518512099906,0.8621610422851531,0.7101049631449645,0.8238139353376619,0.9204536202486948,0.9211506712859726
LARP4B,0.6346403211330058,0.8564038112143797,0.6658928319099812,0.8405549031729932,0.7470200544872793,0.8695727600120502,0.8405605434449752,0.7709185034624324,0.6559959568708109,0.3090301179236241,0.1731008185788039,0.7507467885428764,0.316943524966718,0.8755197383995589,0.7204533570376925,0.7596948148368258,0.6179992247669769,0.798106809039874,0.7408872683873284,0.6924871748093936
GTPBP4,0.8887945594190795,0.907449494953229,0.9164898481243212,0.8898736070811832,0.9179665829749803,0.8944144794206104,0.9057890337116496,0.9050588098736962,0.9137474920953638,0.9110164036590926,0.9070896757650012,0.9078209009122472,0.907068892037793,0.9207266510068238,0.9200708347703772,0.9148564768198229,0.8851903682580902,0.9110119621055708,0.9154052128686831,0.9016338929833404
IDI1,0.0554001413825365,0.0473097000277692,0.0562727519420892,0.0640565555156117,0.0499335163350304,0.0556537745691995,0.0668990179792617,0.056477667888538,0.0468934728945125,0.0375498586008854,0.0573415686264463,0.0543242063862984,0.0538631201486973,0.0499909951126908,0.0846128336812813,0.0404627999779564,0.0543546389782617,0.0414965497598006,0.0590148447104474,0.0493755999710168
WDR37,0.8907834031109841,0.8732046236502292,0.8565543252472039,0.8565927617488238,0.8199941137345541,0.8731056961131201,0.8607049691032086,0.723712842833681,0.8538863306489218,0.7939108733715327,0.5228117201598292,0.8585215936801095,0.7557270673442482,0.7725170997097964,0.8555771413154262,0.8323695345584122,0.8919075566104765,0.8663153646088017,0.904825666043928,0.8306426314399356
ADARB2,0.5965062846993627,0.6958455617429022,0.4065132620426652,0.3672992264452931,0.7133040914040657,0.6677234616592381,0.7257214347708123,0.563151692450638,0.6256045677721379,0.2959033353072918,0.5601653564965295,0.543792433714537,0.4300506968101696,0.4002512349592049,0.32354828127032,0.6415539536029038,0.2558590339858087,0.1819741851410467,0.8130894381779538,0.5401249640850695
PFKP,0.8798948497754296,0.8787994140847535,0.8889854879398941,0.9356276799143592,0.929504186694962,0.9293879842936096,0.9217334242892656,0.818781394406992,0.8630011993496394,0.8951128237033126,0.8991654474713356,0.6141283713050658,0.8989999406855154,0.9015872669301944,0.9404791710910024,0.7910405933706758,0.8589761954193152,0.9187316637489784,0.9318512538578392,0.8831650538206234
