gene_name,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
PRSS12,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
METTL14,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SEC24D,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SYNPO2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MYOZ2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
USP53,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MAD2L1,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
PRDM5,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
QRFPR,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
ANXA5,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
TMEM155,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
CCNA2,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
TRPC3,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
KIAA1109,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
IL2,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
IL21,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
BBS12,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
FGF2,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
SPATA5,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
FAT4,2,2,3,2,2,2,2,2,4,2,2,2,2,1,2,2,4,3,2,2
INTU,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SLC25A31,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
HSPA4L,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PLK4,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
LARP1B,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PGRMC2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SCLT1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PCDH10,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PABPC4L,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PCDH18,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SLC7A11,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ELF2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NDUFC1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NAA15,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RAB33B,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SETD7,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MGST2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MAML3,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ELMOD2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
UCP1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TBC1D9,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RNF150,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ZNF330,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
USP38,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SMARCA5,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
HHIP,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ANAPC10,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MMAA,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
C4orf51,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ZNF827,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
LSM6,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SLC10A7,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
POU4F2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TTC29,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MIR548G,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TMEM184C,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ARHGAP10,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
LRBA,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RPS3A,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PRSS48,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FAM160A1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TMEM154,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TIGD4,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FHDC1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MND1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TLR2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RNF175,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SFRP2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
DCHS2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PLRG1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FGB,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FGA,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
LRAT,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RBM46,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NPY2R,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
MAP9,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TDO2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
CTSO,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PDGFC,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TMEM144,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RXFP1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
PPID,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FNIP2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
C4orf45,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
RAPGEF2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NPY1R,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NPY5R,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TMEM192,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
KLHL2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
CPE,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
TLL1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
DDX60,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
DDX60L,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
CBR4,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SH3RF1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NEK1,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
GALNTL6,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
GALNT7,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SAP30,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
HAND2,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
FBXO8,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SPATA4,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
ASB5,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
SPCS3,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
VEGFC,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
NEIL3,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
AGA,2,2,4,2,2,2,2,2,4,2,2,3,2,1,2,2,4,3,2,2
WWC2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
CDKN2AIP,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
ING2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
STOX2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
ENPP6,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
IRF2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
ACSL1,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
HELT,2,2,4,2,2,2,2,2,1,2,2,3,2,1,2,2,4,3,2,2
SLC25A4,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
SNX25,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
ANKRD37,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
C4orf47,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
TLR3,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
CYP4V2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
KLKB1,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
F11,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
MTNR1A,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
FAT1,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,4,3,2,2
ZFP42,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2
TRIML2,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2
TRIML1,2,2,4,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2
TRIP13,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
NKD2,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
SLC12A7,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
SLC6A19,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
SLC6A18,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
CLPTM1L,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
SLC6A3,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
LPCAT1,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
SDHAP3,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
NDUFS6,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
IRX4,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
C5orf38,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
IRX1,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
ADAMTS16,2,3,7,2,2,2,2,2,5,2,2,5,2,2,3,2,4,7,2,2
MED10,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
UBE2QL1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
NSUN2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
SRD5A1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ADCY2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
C5orf49,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
FASTKD3,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
SEMA5A,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
CCT5,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ROPN1L,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ANKRD33B,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
DAP,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
CTNND2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
DNAH5,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
TRIO,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ANKH,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
FBXL7,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ZNF622,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
MYO10,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
BASP1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
CDH12,2,3,7,2,2,2,2,2,6,2,2,4,2,2,3,2,4,7,2,2
CDH10,2,3,7,2,2,2,2,2,6,2,2,4,2,2,3,2,4,7,2,2
CDH6,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
C5orf22,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
PDZD2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
GOLPH3,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
MTMR12,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ZFR,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
SUB1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
NPR3,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
ADAMTS12,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
TTC23L,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
BRIX1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
AGXT2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
PRLR,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
SPEF2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
IL7R,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
UGT3A1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
WDR70,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
EGFLAM,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
OSMR,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
RICTOR,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
DAB2,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
TTC33,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
PTGER4,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
RPL37,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
C7,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
PLCXD3,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
OXCT1,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
C5orf51,2,3,7,2,2,2,2,2,6,2,2,5,2,2,3,2,4,7,2,2
GHR,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
CCDC152,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
ZNF131,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
CCL28,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
FGF10,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
MRPS30,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
HCN1,2,3,7,2,2,2,2,2,6,2,2,2,2,2,3,2,4,7,2,2
EMB,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
PARP8,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
ISL1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
ITGA1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
ITGA2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
NDUFS4,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
ARL15,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
GZMK,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
GZMA,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
CCNO,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
DHX29,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
SLC38A9,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
IL31RA,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
ANKRD55,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
MAP3K1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
MIER3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,3,2,4,3,2,2
PLK2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
GAPT,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RAB3C,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
PDE4D,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
PART1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
NDUFAF2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ZSWIM6,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RGS7BP,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ADAMTS6,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CENPK,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
NLN,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CD180,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
PIK3R1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CCNB1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CENPH,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MRPS36,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CDK7,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
BDP1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MCCC2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CARTPT,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MAP1B,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MRPS27,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
PTCD2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ZNF366,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TNPO1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TMEM174,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ANKRA2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
HEXB,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ANKRD31,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
POLK,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SV2C,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
IQGAP2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
F2R,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
F2RL1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CRHBP,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
AGGF1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ZBED3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
WDR41,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
OTP,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TBCA,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
AP3B1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SCAMP1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
LHFPL2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ARSB,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
DMGDH,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
BHMT2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
BHMT,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
JMY,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
HOMER1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CMYA5,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
THBS4,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SERINC5,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
FAM151B,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ANKRD34B,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MSH3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RASGRF2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SSBP2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RPS23,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ATP6AP1L,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TMEM167A,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
HAPLN1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
EDIL3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
COX7C,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CCNH,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TMEM161B,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CETN3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MBLAC2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
POLR3G,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
LYSMD3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ARRDC3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
NR2F1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
MCTP1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
FAM81B,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
TTC37,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ARSK,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SPATA9,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RHOBTB3,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ELL2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
PCSK1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
LNPEP,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
LIX1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
RGMB,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
CHD1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
FAM174A,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
ST8SIA4,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SLCO4C1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
SLCO6A1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
GIN1,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,3,2,2
