,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1.0,0.3283586032302146,0.7118645102761332,0.7627329192546584,GNAI1;KAT2A;DKK1;DVL2;MAML1;WNT1;NCSTN;ADAM17;AXIN2;NKD1;DKK4;CCND2;HEY2;HDAC2;CUL1;NOTCH4;WNT6;NOTCH1;JAG1;DLL1;MYC,17.35%,GNAI1;KAT2A;DKK1;DVL2;MAML1,5/21
11,HALLMARK_NOTCH_SIGNALING,1.0,0.3507167731567867,0.7749238996010224,0.6963855421686747,WNT5A;KAT2A;PRKCA;FZD5;RBX1;CCND1;DTX4;NOTCH3;MAML2;LFNG;HEYL;ST3GAL6;HES1;CUL1;NOTCH1;NOTCH2;JAG1;SAP30;DLL1;DTX1,12.10%,WNT5A;KAT2A;PRKCA,3/20
12,HALLMARK_MTORC1_SIGNALING,1.0,0.20181338290323902,0.4716268465813273,0.9768611670020121,NAMPT;TXNRD1;BHLHE40;EGLN3;TM7SF2;RIT1;DDIT4;MTHFD2L;FADS1;ENO1;MAP2K3;HK2;LDLR;DHCR24;ARPC5L;SERPINH1;ME1;IDI1;TMEM97;HMBS;STARD4;STIP1;LTA4H;COPS5;SDF2L1;SEC11A;CYB5B;HSPA4;ETF1;SQLE;HSPA9;PDAP1;SCD;UCHL5;TUBA4A;TUBG1;SLC7A11;ELOVL5;ABCF2;BTG2;GSR;DAPP1;ACTR3;HSPA5;SLC9A3R1;PPA1;CALR;PPIA;USO1;CCNF;ATP6V1D;FADS2;CD9;SRD5A1;EDEM1;SLC2A1;RPA1;IFI30;SKAP2;HSPE1;POLR3G;PSMC2;RDH11;RRP9;PNP;GBE1;MLLT11;RPN1;UFM1;PSMC6;EIF2S2;BCAT1;PDK1;STC1;GGA2;SORD;NMT1;ADIPOR2;TES;CORO1A;SSR1;PSMD14;GOT1;PPP1R15A;PLK1;GAPDH;YKT6;PNO1;CTSC;HSP90B1;CXCR4;PITPNB;NUFIP1;GPI;QDPR;SLC7A5;PHGDH;IGFBP5;BUB1;GMPS;MCM2;NUP205;PGM1;GCLC,26.35%,NAMPT;TXNRD1;BHLHE40;EGLN3;TM7SF2;RIT1;DDIT4;MTHFD2L;FADS1;ENO1;MAP2K3;HK2;LDLR;DHCR24;ARPC5L;SERPINH1;ME1;IDI1;TMEM97;HMBS;STARD4;STIP1;LTA4H;COPS5;SDF2L1;SEC11A;CYB5B,27/104
13,HALLMARK_P53_PATHWAY,1.0,0.4384888513761089,1.0274566670507461,0.3747474747474748,PMM1;DRAM1;RAB40C;GLS2;EPS8L2;PVT1;AK1;RALGDS;TRAF4;HDAC3;DDIT4;TNNI1;ANKRA2;TSC22D1;DCXR;TNFSF9;SOCS1;TGFB1;CLCA2;DDB2;RAD9A;TAX1BP3;VAMP8;RPS27L;PLK3;KIF13B;RETSAT;MXD4;LDHB;S100A10;SLC19A2;FUCA1;PRKAB1;PROCR;RRP8;ZFP36L1;ERCC5;AEN;CSRNP2;TM4SF1;PLK2;RXRA;SLC7A11;CD81;EPHA2;BTG2;INHBB;WWP1;FOS;POLH;TXNIP;DEF6;BMP2;CGRRF1;GADD45A;HMOX1;NINJ1;SEC61A1;TM7SF3;F2R;RPL18;CTSF;GPX2;CCND2;MAPKAPK3;IFI30;PPM1D;TAP1;SESN1;IER3;ST14;SERPINB5;PTPN14;LIF;HSPA4L;PPP1R15A;ABHD4;SLC35D1;NUDT15;TPRKB;MXD1;PERP;RGS16;NOTCH1;ZNF365;TCHH;RB1;CDK5R1;BTG1;DNTTIP2;ADA;HBEGF;IL1A;TCN2;ABCC5;CDH13;KLF4;CDKN2AIP;FAM162A,17.28%,PMM1;DRAM1;RAB40C;GLS2;EPS8L2;PVT1;AK1;RALGDS;TRAF4;HDAC3;DDIT4;TNNI1;ANKRA2;TSC22D1;DCXR;TNFSF9;SOCS1;TGFB1;CLCA2;DDB2;RAD9A;TAX1BP3;VAMP8;RPS27L,24/99
14,HALLMARK_TGF_BETA_SIGNALING,1.0,0.22074509861204494,0.49366680056025414,0.9533255542590432,CDK9;FURIN;TGFB1;SMAD3;IFNGR2;SMURF2;LEFTY2;CDH1;SLC20A1;LTBP2;RHOA;BMP2;BMPR1A;SPTBN1;HDAC1;RAB31;BCAR3;PPP1R15A;BMPR2;SMAD7;THBS1;ID3;ID2;KLF10,20.78%,CDK9;FURIN;TGFB1;SMAD3;IFNGR2;SMURF2,6/24
15,HALLMARK_GLYCOLYSIS,1.0,0.3843392888068753,0.887354526939485,0.5595959595959596,NOL3;CHST6;B4GALT7;EGLN3;ENO2;ALG1;XYLT2;DDIT4;ADORA2B;B3GAT3;IRS2;LHX9;PPFIA4;GAPDHS;ENO1;SPAG4;GAL3ST1;MIF;HK2;NT5E;ABCB6;TPST1;CAPN5;CHPF2;GALK1;ME1;CHST12;ALDH7A1;SRD5A3;MPI;PMM2;GOT2;GLCE;PGAM1;TALDO1;PFKP;HOMER1;EFNA3;EXT1;MXI1;B3GNT3;MERTK;ISG20;GUSB;HSPA5;PPIA;GFPT1;EGFR;GPC1;DPYSL4;CHPF;PAXIP1;PGLS;TFF3;NANP;BIK;ALDOB;MDH2;SDC2;TGFBI;RRAGD;SDC3;GNE;IER3;SLC25A10;ALDH9A1;STC1;CHST1;GNPDA1;PYGB;B4GALT1;TXN;GOT1;ZNF292;ARPP19;CXCR4;CHST2;SOX9;NDST3;CLN6;SAP30;KIF20A;PGM2;LCT;MDH1;FBP2;SLC35A3;SOD1;DLD;FKBP4;PLOD1;STC2;STMN1;COL5A1;GCLC;FAM162A,18.25%,NOL3;CHST6;B4GALT7;EGLN3;ENO2;ALG1;XYLT2;DDIT4;ADORA2B;B3GAT3;IRS2;LHX9;PPFIA4;GAPDHS;ENO1;SPAG4;GAL3ST1;MIF;HK2;NT5E;ABCB6;TPST1;CAPN5,23/96
16,HALLMARK_APOPTOSIS,1.0,0.3853680527715996,0.9098340068225372,0.5532786885245902,RHOT2;EREG;TNFRSF12A;GUCY2D;ENO2;BNIP3L;NEDD9;DPYD;GNA15;RNASEL;PPP2R5B;ERBB3;GADD45B;HSPB1;RETSAT;DAP;BCL10;TNFSF10;CDKN1B;MGMT;ANXA1;DNAJC3;CCND1;ETF1;EMP1;SLC20A1;PLCB2;BTG2;PPP3R1;ROCK1;ISG20;GSR;BCL2L2;TXNIP;BMP2;CD38;GADD45A;HMOX1;F2R;BIK;CCND2;AVPR1A;IRF1;EGR3;TAP1;PEA15;IER3;TGFBR3;IL6;GPX3;CAV1;TNF;CD2;IGF2R;F2;IFNGR1;ANKH;SMAD7;BCL2L10;TOP2A;IGFBP6;MMP2;IL1B;VDAC2;SOD1;PDGFRB;FEZ1;IL1A;LUM;TIMP2,15.57%,RHOT2;EREG;TNFRSF12A;GUCY2D;ENO2;BNIP3L;NEDD9;DPYD;GNA15;RNASEL;PPP2R5B;ERBB3;GADD45B,13/70
17,HALLMARK_APICAL_JUNCTION,1.0,0.34321948853964696,0.8157166657772588,0.6981891348088531,ICAM5;INPPL1;TAOK2;CDH11;PBX2;CTNNA1;GNAI1;PCDH1;THBS3;NLGN2;CLDN7;ICAM1;SPEG;CDH3;MVD;CERCAM;STX4;VASP;MAPK13;CDH1;RRAS;CDH15;WASL;CX3CL1;AMIGO1;ITGA10;SYMPK;SORBS3;PFN1;AMH;EXOC4;ACTG1;ITGA9;TUBG1;RHOF;EVL;RAC2;PPP2R2C;SLC30A3;PTEN;EGFR;CDH4;ITGA2;AKT2;COL17A1;BMP1;GNAI2;ACTA1;MYH9;COL9A1;TRAF1;CLDN15;WNK4;ADRA1B;TGFBI;CLDN18;SKAP2;LDLRAP1;CDH8;KRT31;MYH10;ADAMTS5;PARVA;JAM3;SDC3;ACTB;NRTN;B4GALT1;ACTN2;MAP4K2;ACTG2;CDK8;ACTC1;CD86;CLDN11;HADH;SLIT2;GTF2F1;ATP1A3;CDH6;TNFRSF11B;NEGR1;FSCN1;ACTN4;YWHAH;MMP2;ACTN3;MMP9;COL16A1;PIK3CB;VWF;ADAM23;THY1;NEXN;FBN1;LAYN,7.53%,ICAM5;INPPL1;TAOK2;CDH11;PBX2;CTNNA1;GNAI1;PCDH1;THBS3,9/96
18,HALLMARK_FATTY_ACID_METABOLISM,1.0,0.3235683671028826,0.7578532949658172,0.7654822335025381,LTC4S;REEP6;ENO2;ALAD;NTHL1;BLVRA;CPOX;HSD17B4;GAPDHS;UROS;PCBD1;HSD17B7;MIF;SLC22A5;DHCR24;HSD17B11;CPT2;ME1;RETSAT;IDI1;S100A10;UGDH;PDHB;ECH1;ACSS1;FASN;ECHS1;ACADS;ACAT2;ACOT2;UROD;SUCLG2;MLYCD;METAP1;OSTC;ELOVL5;FH;DECR1;ACAA2;HSPH1;CA2;INMT;GABARAPL1;PRDX6;TP53INP2;CA4;FABP1;TDO2;MDH2;CEL;CA6;RDH11;AUH;BMPR1B;PTS;PTPRG;ALDH9A1;ADIPOR2;ODC1;SDHD;ACADL;DLST;CYP1A1;HADH;SUCLG1;VNN1;CBR1;ACO2;AOC3;CD1D;RDH16;FMO1;GPD1;YWHAH;SUCLA2;LGALS1;MDH1;HSDL2;DLD;ACSL1;SERINC1;CBR3;GRHPR;NBN;HSP90AA1,19.46%,LTC4S;REEP6;ENO2;ALAD;NTHL1;BLVRA;CPOX;HSD17B4;GAPDHS;UROS;PCBD1;HSD17B7;MIF;SLC22A5;DHCR24;HSD17B11;CPT2,17/85
19,HALLMARK_KRAS_SIGNALING_UP,1.0,0.19301403588121394,0.4460359425541714,0.9889336016096579,EREG;PTGS2;CFB;GADD45G;RBM4;SERPINA3;CPE;MALL;CFH;PIGR;WDR33;F2RL1;SDCCAG8;APOD;PTCD2;RABGAP1L;DCBLD2;NRP1;BTC;CBX8;FUCA1;SLPI;TRIB1;WNT7A;HKDC1;IL33;KCNN4;ETV5;SPRY2;TSPAN13;LY96;DNMBP;EMP1;ACE;MMP10;CBR4;PTBP2;FGF9;CA2;CSF2;BMP2;PRKG2;USP12;FLT4;ADAM17;CBL;AVL9;ITGA2;MAP3K1;AKT2;ZNF277;TRAF1;PPBP;NGF;IL1RL2;CCND2;TSPAN1;ALDH1A3;NR1H4;YRDC;MYCN;MMP11;PDCD1LG2;PCP4;PRDM1;NR0B2;MMD;LIF;PPP1R15A;EVI5;MAP7;PTPRR;FCER1G;HOXD11;GFPT2;CTSS;ABCB1;KIF5C;MTMR10;IKZF1;ANKH;RGS16;SCN1B;C3AR1;CXCR4;TNFRSF1B;SOX9;LAPTM5;STRN;DOCK2;RBP4;ANO1;ZNF639;LCP1;PLEK2;IL1B;IL7R;PLVAP;SPON1;AKAP12;MMP9;F13A1;IRF8;ARG1;TNFAIP3;HBEGF;ETS1;CDADC1;ITGBL1;EPB41L3;GPRC5B;KLF4;GALNT3;ID2;INHBA,9.54%,EREG;PTGS2;CFB;GADD45G;RBM4;SERPINA3;CPE;MALL;CFH,9/115
