,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
20,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9307987194069072,0.11228590864141783,1.0024370731929682,0.474034620505992,COX6A1;MGST3;GPI;COX5A;IDH3A;IDH2;ACAA2;CYC1;TIMM17A;FH;NDUFA9;NDUFS6;MRPL15;ECH1;COX6B1;TIMM50;UQCRB;COX6C;DECR1;UQCRC1;PDHB;SLC25A20;SDHB;UQCRH;MRPS15;OXA1L;NDUFB7;NDUFA7;GRPEL1;NDUFB5;MRPS30;DLD;PDK4;POR;MDH2;NDUFA4;RETSAT;SUCLG1;MDH1;LRPPRC;MTRF1;SUCLA2;LDHB;VDAC2;GLUD1;SUPV3L1;OAT;ECHS1;ACADSB;NDUFB8;SLC25A12;TIMM13;NDUFS7;ISCA1;CS;NQO2;MRPS22;GOT2;COX4I1;NDUFB2;NDUFA5;SLC25A4;NDUFC1;ATP6V1F;ALDH6A1;AFG3L2;DLST;NDUFB1;NDUFV2;UQCRFS1;TIMM10;NDUFC2;SDHD;ACAT1;DLAT;COX8A;FDX1;NDUFS8;COX10;MRPL34;ATP6V1D;COX17;SURF1;NDUFA3;ATP6V1G1;PMPCA;ETFB;NDUFS4;UQCRC2;NDUFAB1;ATP6V0E1;UQCRQ;VDAC1;COX7C;HSPA9;COX5B;TOMM22;CYB5R3;NDUFA6;POLR2F;ATP6V0C;ACO2;RHOT2,14.36%,COX6A1;MGST3;GPI;COX5A;IDH3A;IDH2;ACAA2;CYC1;TIMM17A;FH;NDUFA9;NDUFS6;MRPL15;ECH1;COX6B1;TIMM50;UQCRB;COX6C;DECR1;UQCRC1;PDHB;SLC25A20,22/103
21,HALLMARK_MYC_TARGETS_V1,0.9371054553322694,0.07582025551734903,0.6912511353053425,0.8515111695137977,ILF2;UBA2;COX5A;SNRPA1;CYC1;PSMA6;MYC;HDAC2;PABPC1;PSMD8;FBL;COPS5;CCT5;PSMA7;RRP9;SMARCC1;IMPDH2;CDC20;EIF2S2;RAN;PSMB2;SNRPD1;HDDC2;PWP1;PSMC6;SNRPA;CCT2;PSMA2;EIF3J;PPIA;AIMP2;RPS6;SNRPG;XPO1;CCT4;ODC1;YWHAQ;SRPK1;HSP90AB1;GLO1;DDX21;NOLC1;MRPS18B;DHX15;HSPE1;HNRNPA3;PSMD14;LSM7;RAD23B;FAM120A;PTGES3;PA2G4;TRA2B;CDK4;PSMD1;CAD;MCM6;SF3B3;GOT2;PSMD7;TUFM;EXOSC7;LSM2;RPS10;SSBP1;CUL1;SRM;MAD2L1;CCNA2;RPL22;TYMS;RPS3;CLNS1A;KPNB1;PSMB3;PSMD3;DDX18;PSMA1;C1QBP;EIF2S1;ERH;MCM2;PRPF31;SET;RPL18;RUVBL2;NDUFAB1;ETF1;AP3S1;RSL1D1;VDAC1;XRCC6;RANBP1;MCM5;EIF3D;SNRPD3;RRM1;NOP16;MRPL23;STARD7,59.78%,ILF2;UBA2;COX5A;SNRPA1;CYC1;PSMA6;MYC;HDAC2;PABPC1;PSMD8;FBL;COPS5;CCT5;PSMA7;RRP9;SMARCC1;IMPDH2;CDC20;EIF2S2;RAN;PSMB2;SNRPD1;HDDC2;PWP1;PSMC6;SNRPA;CCT2;PSMA2;EIF3J;PPIA;AIMP2;RPS6;SNRPG;XPO1;CCT4;ODC1;YWHAQ;SRPK1;HSP90AB1;GLO1;DDX21;NOLC1;MRPS18B;DHX15;HSPE1;HNRNPA3;PSMD14;LSM7;RAD23B;FAM120A;PTGES3;PA2G4;TRA2B;CDK4;PSMD1;CAD;MCM6;SF3B3;GOT2;PSMD7;TUFM;EXOSC7,62/100
22,HALLMARK_BILE_ACID_METABOLISM,0.9445636800145099,0.09099080219273017,0.7075709194913647,0.8074792243767313,ALDH9A1;IDH2;TTR;CYP7B1;DHCR24;SCP2;NPC1;NR0B2;IDI1;NR1H4;HAO1;KLF1;PEX11G;PNPLA8;NEDD4;PEX1;PEX7;RETSAT;ABCG8;EFHC1;GNMT;PEX6;SLC35B2;CYP39A1;PEX11A;GC;HSD3B1;ABCA1;ABCD2;SOAT2;PFKM;HSD17B6;AGXT;RBP1;EPHX2;HACL1;SOD1;MLYCD;BMP6;ACSL1;BCAR3;GCLM;ABCA4;AKR1D1;HSD17B11;SERPINA6;FADS2;FADS1;ABCA8;APOA1;BBOX1;PIPOX;CAT;PEX12;CYP27A1;TFCP2L1;RXRA;SULT2B1;LIPE;HSD17B4;ISOC1;LONP2;NUDT12;ABCA3;CYP46A1,79.79%,ALDH9A1;IDH2;TTR;CYP7B1;DHCR24;SCP2;NPC1;NR0B2;IDI1;NR1H4;HAO1;KLF1;PEX11G;PNPLA8;NEDD4;PEX1;PEX7;RETSAT;ABCG8;EFHC1;GNMT;PEX6;SLC35B2;CYP39A1;PEX11A;GC;HSD3B1;ABCA1;ABCD2;SOAT2;PFKM;HSD17B6;AGXT;RBP1;EPHX2;HACL1;SOD1;MLYCD;BMP6;ACSL1;BCAR3;GCLM;ABCA4;AKR1D1;HSD17B11;SERPINA6;FADS2;FADS1;ABCA8;APOA1;BBOX1;PIPOX;CAT;PEX12;CYP27A1;TFCP2L1,56/65
23,HALLMARK_MYC_TARGETS_V2,0.94631918323482,-0.104844634128825,-0.6703908446348275,0.8144329896907216,MYC;RRP9;NOC4L;MRTO4;MAP3K6;UTP20;IPO4;FARSA;NDUFAF4;SORD;AIMP2;HK2;BYSL;PPRC1;SUPV3L1;NOLC1;HSPE1;PA2G4;CDK4;WDR43;IMP4;SLC19A1;RCL1;PLK4;SRM;WDR74;SLC29A2;DDX18;TMEM97;GRWD1;PLK1;DCTPP1;PES1;MCM5;NOP16;DUSP2,86.25%,DUSP2;NOP16;MCM5;PES1;DCTPP1;PLK1;GRWD1;TMEM97;DDX18;SLC29A2;WDR74;SRM;PLK4;RCL1;SLC19A1;IMP4;WDR43;CDK4;PA2G4;HSPE1;NOLC1;SUPV3L1;PPRC1;BYSL;HK2;AIMP2;SORD;NDUFAF4;FARSA;IPO4;UTP20;MAP3K6;MRTO4;NOC4L;RRP9,35/36
24,HALLMARK_INFLAMMATORY_RESPONSE,0.9465676154070388,0.08998943838740545,0.8459076828977022,0.6602809706257982,P2RX4;P2RX7;SLAMF1;CD48;SELE;SELL;RGS1;BTG2;IL10;RGS16;LDLR;NFKBIA;HAS2;MYC;C3AR1;OPRK1;OSMR;PTGER4;IL7R;RIPK2;STAB1;OLR1;PTGER2;MMP14;ICAM1;CD70;TNFSF9;TNFAIP6;NMI;ACVR2A;LAMP3;TNFSF10;C5AR1;SCN1B;PTGIR;NAMPT;INHBA;CCL24;SRI;ITGB8;AHR;ROS1;TACR1;MXD1;SLC7A1;IL6;GPR132;RNF144B;TLR1;PCDH7;CXCL9;NPFFR2;EREG;CXCL6;FZD5;CALCRL;ABCA1;SLC31A2;RTP4;SEMA4D;SLC11A2;ITGA5;NMUR1;CHST2;IL4R;GNA15;EBI3;IFNGR2;IFNAR1;RAF1;IRAK2;TLR2;GNAI3;F3;TLR3;TACR3;TNFRSF1B;KIF1B;TNFRSF9;BDKRB1;ITGB3;KCNJ2;SLC1A2;CCL7;CCL2;CCR7;CCL5;MARCO;ADM;GP1BA;ADORA2B;BST2;DCBLD2;FPR1;TNFSF15;EMP3;NOD2;CCL22;CX3CL1;CCL17;IRF1;IL12B;LCP2;HBEGF;IL1R1;IL18R1;IL18RAP;IL2RB;LIF;OSM;MEFV;RHOG;IL1B;IL1A,13.26%,P2RX4;P2RX7;SLAMF1;CD48;SELE;SELL;RGS1;BTG2;IL10;RGS16;LDLR;NFKBIA;HAS2;MYC;C3AR1;OPRK1;OSMR;PTGER4;IL7R;RIPK2;STAB1,21/114
25,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.9468801557893598,0.1446742677033395,1.0161959984162936,0.4426450742240216,PTPN11;A2M;SOCS3;LTBR;CD9;TNFRSF1A;IL7;OSMR;PTPN1;IL17RB;MAP3K8;IL2RA;IRF9;TYK2;STAM2;IFNGR1;REG1A;PIM1;TNFRSF21;IL6;PF4;CXCL9;CXCL13;CXCL3;CXCL1;CD38;ITGA4;INHBE;STAT2;SOCS1;IL4R;MYD88;EBI3;IFNGR2;IFNAR1;IL10RB;TNF;PDGFC;TLR2;TNFRSF1B;ITGB3;CBL;CCL7;TGFB1;CSF2;IRF1;IL1R1;IL18R1;IL17RA;HMOX1;CSF2RB;TNFRSF12A;IL1B,63.87%,PTPN11;A2M;SOCS3;LTBR;CD9;TNFRSF1A;IL7;OSMR;PTPN1;IL17RB;MAP3K8;IL2RA;IRF9;TYK2;STAM2;IFNGR1;REG1A;PIM1;TNFRSF21;IL6;PF4;CXCL9;CXCL13;CXCL3;CXCL1;CD38;ITGA4;INHBE;STAT2;SOCS1;IL4R;MYD88;EBI3;IFNGR2;IFNAR1;IL10RB;TNF;PDGFC;TLR2,39/53
26,HALLMARK_MYOGENESIS,0.9482865875098045,0.08919915702147588,0.7684158628628285,0.7449933244325768,NOS1;HSPB8;MYL2;TPM3;MEF2D;RIT1;DAPK2;ACTN2;MYBPH;ACTA1;PPFIA4;TNNI1;SYNGR2;COX7A1;TNNC1;TNNC2;PTGIS;MYOM2;COL4A2;SCHIP1;MYH7;AKT2;CKM;MYL7;AEBP1;PGAM2;ACTC1;EPHB3;RB1;SGCG;PPP1R3C;CKB;SCD;SOD3;COL3A1;GADD45B;CFD;COL15A1;EIF4A2;APOD;PFKM;ERBB3;ITGA7;KLF5;LPIN1;MAPRE3;SORBS3;VIPR1;BHLHE40;COL6A2;MYL3;GABARAPL2;CDH13;SPDEF;CASQ2;CNN3;ACSL1;IGFBP7;MYF6;FGF2;BDKRB2;CACNG1;SLN;MYBPC3;HSPB2;ACTN3;DES;NAV2;TCAP;COL1A1;SPEG;FLII;CHRNB1;MYH8;MYH1;MYH3;MYH4;OCEL1;ITGB5;TGFB1;AK1;NOTCH1;HRC;COX6A2;GNAO1;SPARC;GPX3;STC2;HBEGF;MYH9;PVALB;ADCY9;LSP1,7.26%,NOS1;HSPB8;MYL2;TPM3;MEF2D;RIT1;DAPK2;ACTN2;MYBPH;ACTA1;PPFIA4;TNNI1,12/93
27,HALLMARK_APICAL_JUNCTION,0.9547778108349336,0.062065401390644044,0.5477450527700151,0.9502617801047121,RHOF;THBS3;ACTN2;ACTA1;TNFRSF11B;VWF;ACTN4;CDH6;PTEN;CDH4;GNAI2;NEGR1;MMP9;LDLRAP1;COL9A1;SDC3;COL16A1;ICAM1;ICAM5;NRTN;ITGA10;GTF2F1;PPP2R2C;CLDN11;AKT2;VASP;SYMPK;FBN1;ACTC1;EGFR;CLDN15;GNAI1;FSCN1;ACTB;ACTG2;CDK8;MAPK13;COL17A1;SKAP2;SLIT2;TAOK2;ADAM23;AMH;SLC30A3;PIK3CB;CLDN18;SORBS3;BMP1;ITGA9;CDH11;CDH8;CDH1;CDH3;MVD;CDH15;ADAMTS5;B4GALT1;PBX2;AMIGO1;NEXN;HADH;EXOC4;WASL;INPPL1;JAM3;MAP4K2;LAYN;ACTN3;THY1;KRT31;TUBG1;WNK4;SPEG;PARVA;CLDN7;PFN1;NLGN2;MYH10;CD86;TRAF1;CERCAM;ATP1A3;ITGA2;RRAS;TGFBI;CX3CL1;STX4;MMP2;ADRA1B;PCDH1;CTNNA1;MYH9;YWHAH;RAC2;EVL;ACTG1,34.19%,RHOF;THBS3;ACTN2;ACTA1;TNFRSF11B;VWF;ACTN4;CDH6;PTEN;CDH4;GNAI2;NEGR1;MMP9;LDLRAP1;COL9A1;SDC3;COL16A1;ICAM1;ICAM5;NRTN;ITGA10;GTF2F1;PPP2R2C;CLDN11;AKT2;VASP;SYMPK;FBN1;ACTC1;EGFR;CLDN15;GNAI1;FSCN1;ACTB,34/96
28,HALLMARK_P53_PATHWAY,0.962702512644362,0.08656405855712318,0.7786921834764877,0.7679269882659713,PRKAB1;SLC19A2;RPS27L;BTG2;S100A10;TCHH;TNNI1;RGS16;PTPN14;PVT1;CCND2;WWP1;MAPKAPK3;ADA;PROCR;SLC35D1;PLK3;GADD45A;FUCA1;GPX2;CGRRF1;ABHD4;DRAM1;BTG1;BMP2;TXNIP;TNFSF9;SESN1;MXD4;ABCC5;PERP;TPRKB;RETSAT;VAMP8;MXD1;NUDT15;RB1;POLH;TSC22D1;TM7SF3;DEF6;LDHB;DDIT4;ZNF365;IER3;AEN;SERPINB5;KLF4;NINJ1;GLS2;CSRNP2;ERCC5;KIF13B;TM4SF1;SOCS1;CDH13;TAP1;DNTTIP2;CLCA2;SLC7A11;HSPA4L;CDKN2AIP;EPHA2;FOS;PPM1D;DDB2;CTSF;RAD9A;ST14;TRAF4;CDK5R1;INHBB;RRP8;DCXR;TAX1BP3;IFI30;ZFP36L1;SEC61A1;FAM162A;RXRA;RALGDS;TGFB1;AK1;PPP1R15A;NOTCH1;RPL18;HDAC3;HBEGF;F2R;ANKRA2;TCN2;HMOX1;LIF;EPS8L2;CD81;PMM1;RAB40C;PLK2;IL1A,40.56%,PRKAB1;SLC19A2;RPS27L;BTG2;S100A10;TCHH;TNNI1;RGS16;PTPN14;PVT1;CCND2;WWP1;MAPKAPK3;ADA;PROCR;SLC35D1;PLK3;GADD45A;FUCA1;GPX2;CGRRF1;ABHD4;DRAM1;BTG1;BMP2;TXNIP;TNFSF9;SESN1;MXD4;ABCC5;PERP;TPRKB;RETSAT;VAMP8;MXD1;NUDT15;RB1;POLH;TSC22D1;TM7SF3;DEF6;LDHB;DDIT4,43/99
29,HALLMARK_SPERMATOGENESIS,0.9674711951964948,0.09472887031642638,0.7352373694774,0.7836734693877551,NOS1;PEBP1;SHE;NEK2;PGS1;ACRBP;GAPDHS;CLVS1;ODF1;PRKAR2A;IL12RB2;KIF2C;MAST2;SPATA6;TEKT2;CST8;TUBA3C;STAM2;CCNB2;DBF4;MAP7;GMCL1;IDE;ELOVL3;DCC;GAD1;PCSK4;TLE4;GPR182;LPIN1;TOPBP1;CSNK2A2;DMRT1;HSPA1L;SYCP1;NPY5R;HTR5A;BRAF;CFTR;MTNR1A;HSPA4L;MTOR;SLC2A5;CLPB;ACE;CNIH2;HOXB1;COIL;JAM3;DDX25;TNP1;TSN;ALOX15;YBX2;DNAJB8;TULP2;TNNI3;SLC12A2;CAMK4;PHKG2;DMC1;TALDO1;NCAPH;BUB1,18.22%,NOS1;PEBP1;SHE;NEK2;PGS1;ACRBP;GAPDHS;CLVS1;ODF1;PRKAR2A;IL12RB2;KIF2C;MAST2;SPATA6;TEKT2,15/64
30,HALLMARK_APICAL_SURFACE,0.9700223504621309,0.1366771945284418,0.7099463029380301,0.8276353276353277,ADIPOR2;CROCC;PCSK9;NCOA6;CD160;LYPD3;EPHB4;ADAM10;HSPB1;AKAP7;MDGA1;ATP8B1;RHCG;B4GALT1;THY1;FLOT2;SLC2A4;RTN4RL1;DCBLD2;SLC34A3;CX3CL1;EFNA5;SCUBE1;IL2RB,46.47%,ADIPOR2;CROCC;PCSK9;NCOA6;CD160;LYPD3;EPHB4;ADAM10;HSPB1;AKAP7;MDGA1;ATP8B1;RHCG,13/24
31,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.9702157058417133,-0.18225640464617135,-0.9787301319699738,0.37037037037037035,PRDX6;PFKP;SRXN1;TXNRD1;GCLC;HHEX;PDLIM1;SBNO2;TXN;STK25;GSR;OXSR1;SOD1;GCLM;MPO;CAT;FTL;GPX3;ATOX1;TXNRD2;NDUFA6;LSP1,60.14%,LSP1;NDUFA6;TXNRD2;ATOX1;GPX3;FTL;CAT;MPO;GCLM;SOD1;OXSR1;GSR;STK25;TXN;SBNO2;PDLIM1;HHEX;GCLC,18/22
32,HALLMARK_HYPOXIA,0.988990376125026,0.10928455836186893,1.021052489530309,0.4231770833333333,BCAN;EFNA3;GPI;HEXA;RORA;SELENBP1;PPFIA4;EXT1;PNRC1;HS3ST1;ZNF292;ENO2;GAPDH;ZFP36;GAPDHS;SDC2;PCK1;PGM1;EDN2;SLC2A1;SDC4;IRS2;PFKP;PFKFB3;CDKN1B;SIAH2;SDC3;TIPARP;BTG1;AKAP12;NCAN;ILVBL;RRAGD;KLHL24;GBE1;GCK;PGAM2;EGFR;PLIN2;TNFAIP3;NAGK;HK2;PIM1;DDIT4;NDST2;IL6;MXI1;PPP1R3C;CHST3;DPYSL4;IER3;ISG20;PGM2;STBD1;CCNG2;BCL2;PPARGC1A;KLF7;PDK1;LALBA;KIF5A;ALDOB;GPC1;FOSL2;CHST2;CP;CXCR4;BNIP3L;STC1;GRHPR;BHLHE40;GCNT2;SAP30;F3;TES;CAV1;CSRP2;ERRFI1;ENO1;SLC2A5;TGFB3;PGF;FOS;PRKCA;ETS1;ALDOC;HOXB9;ADM;AMPD3;GALK1;ADORA2B;TMEM45A;FAM162A;COL5A1;HAS1;HSPA5;PPP1R15A;SULT2B1;MAP3K1;LOX;TGFBI;MT2A;MT1E;NDST1;DUSP1;STC2;MYH9;HMOX1;SLC25A1;MIF;PDGFB,56.48%,BCAN;EFNA3;GPI;HEXA;RORA;SELENBP1;PPFIA4;EXT1;PNRC1;HS3ST1;ZNF292;ENO2;GAPDH;ZFP36;GAPDHS;SDC2;PCK1;PGM1;EDN2;SLC2A1;SDC4;IRS2;PFKP;PFKFB3;CDKN1B;SIAH2;SDC3;TIPARP;BTG1;AKAP12;NCAN;ILVBL;RRAGD;KLHL24;GBE1;GCK;PGAM2;EGFR;PLIN2;TNFAIP3;NAGK;HK2;PIM1;DDIT4;NDST2;IL6;MXI1;PPP1R3C;CHST3;DPYSL4;IER3;ISG20;PGM2;STBD1;CCNG2;BCL2;PPARGC1A;KLF7;PDK1;LALBA;KIF5A;ALDOB;GPC1;FOSL2;CHST2;CP;CXCR4;BNIP3L;STC1,69/111
33,HALLMARK_KRAS_SIGNALING_DN,0.9941659629999232,-0.04182486367771179,-0.43882187522745364,0.996078431372549,HNF1A;NOS1;RYR2;BTG2;KLHDC8A;CYP11B2;TG;CLSTN3;NTF3;NRIP2;SLC6A3;NPHS1;ATP4A;SLC38A3;ITIH3;INSL5;EDN2;GPR19;TGM1;MYH7;OXT;SLC25A23;NR4A2;LYPD3;IFNG;CKM;ACTC1;LFNG;SGK1;ATP6V1B1;TCF7L1;THNSL2;CLPS;RSAD2;CYP39A1;TFAP2B;TLX1;CPEB3;SLC29A3;ENTPD7;CDKAL1;AMBN;DCC;MFSD6;ABCB11;FGF22;SLC16A7;KRT5;KRT4;KRT1;EFHD1;SLC30A3;TEX15;CHST2;CPB1;SCN10A;CCR8;CDH16;HSD11B2;KCNE2;TFF2;TSHB;CELSR2;EGF;CPA2;PAX4;MTHFR;BMPR1B;GRID2;NGB;COPZ2;CACNG1;GPRC5C;PTPRJ;SPTBN2;KRT15;CALCB;PNMT;BARD1;PDK2;TFCP2L1;IGFBP2;YBX2;MYO15A;GP1BA;ALOX12B;KCNN1;MAST3;SLC5A5;SIDT1;CD80;C5;SPHK2;CCDC106;TNNI3;SNN;IL12B;SYNPO;VPREB1;EDAR;YPEL1;RIBC2;SOX10;PRODH;PROP1;MEFV,65.29%,MEFV;PROP1;PRODH;SOX10;RIBC2;YPEL1;EDAR;VPREB1;SYNPO;IL12B;SNN;TNNI3;CCDC106;SPHK2;C5;CD80;SIDT1;SLC5A5;MAST3;KCNN1;ALOX12B;GP1BA;MYO15A;YBX2;IGFBP2;TFCP2L1;PDK2;BARD1;PNMT;CALCB;KRT15;SPTBN2;PTPRJ;GPRC5C;CACNG1;COPZ2;NGB;GRID2;BMPR1B;MTHFR;PAX4;CPA2;EGF;CELSR2;TSHB;TFF2;KCNE2;HSD11B2;CDH16;CCR8;SCN10A;CPB1;CHST2;TEX15;SLC30A3;EFHD1;KRT1;KRT4;KRT5;SLC16A7;FGF22;ABCB11;MFSD6;DCC;AMBN;CDKAL1;ENTPD7;SLC29A3;CPEB3;TLX1;TFAP2B;CYP39A1;RSAD2;CLPS;THNSL2;TCF7L1;ATP6V1B1;SGK1,78/106
34,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.0,0.12206750383674882,1.1485002455803968,0.2886334610472541,SMAD3;BTG2;PTGS2;LDLR;NFKBIA;TRIB1;MYC;PNRC1;SOCS3;KLF10;ZFP36;MSC;PTGER4;IL7R;RIPK2;MAP3K8;GADD45A;ZC3H12A;SDC4;YRDC;B4GALT5;IRS2;PFKFB3;OLR1;KYNU;TIPARP;CCNL1;DRAM1;BTG1;JAG1;BMP2;ICAM1;IER2;KLF2;TNFSF9;TRIP10;NR4A2;TNFAIP6;MARCKS;RELB;BCL3;NAMPT;INHBA;SGK1;TNFAIP3;PLEK;MXD1;REL;TSC22D1;NFKBIE;ID2;IL6;DUSP5;IFIT2;IER3;AREG;CXCL2;CXCL3;CXCL1;CXCL6;TANK;GADD45B;ABCA1;KLF4;NINJ1;HES1;KLF9;IL23A;TUBB2A;FOSL2;EGR3;ETS2;IFNGR2;BHLHE40;B4GALT1;TNF;TAP1;TLR2;F3;DNAJB4;TNFRSF9;SPSB1;FOS;FOSL1;EHD1;BIRC2;PANX1;CCND1;EIF1;CCL2;CCL5;STAT5A;DENND5A;MAP2K3;KDM6B;PER1;TNFAIP2;CD80;TRAF1;PPP1R15A;TNC;TNFAIP8;EGR1;CSF2;IRF1;SNN;TNIP1;IL12B;DUSP1;HBEGF;F2RL1;LIF;GFPT2;DUSP2;PLK2;IL1B;IL1A,50.47%,SMAD3;BTG2;PTGS2;LDLR;NFKBIA;TRIB1;MYC;PNRC1;SOCS3;KLF10;ZFP36;MSC;PTGER4;IL7R;RIPK2;MAP3K8;GADD45A;ZC3H12A;SDC4;YRDC;B4GALT5;IRS2;PFKFB3;OLR1;KYNU;TIPARP;CCNL1;DRAM1;BTG1;JAG1;BMP2;ICAM1;IER2;KLF2;TNFSF9;TRIP10;NR4A2;TNFAIP6;MARCKS;RELB;BCL3;NAMPT;INHBA;SGK1;TNFAIP3;PLEK;MXD1;REL;TSC22D1;NFKBIE;ID2;IL6;DUSP5;IFIT2;IER3;AREG;CXCL2;CXCL3;CXCL1;CXCL6;TANK;GADD45B;ABCA1;KLF4;NINJ1;HES1;KLF9,67/117
35,HALLMARK_XENOBIOTIC_METABOLISM,1.0,0.11153096813299745,1.032162782890937,0.40641711229946526,ALDH2;CRP;FMO1;ALDH9A1;CYP1A2;CYP1A1;FAH;TNFRSF1A;ECH1;TTPA;CA2;ACOX2;ABHD6;NFS1;CYP2J2;GSS;SLC35D1;CDA;PINK1;NPC1;VNN1;AKR1C3;GABARAPL1;KYNU;DHRS7;MTHFD1;SSR3;LONP1;CCL25;HGFAC;APOE;CYP2S1;BLVRB;SERTAD1;ARPP19;PDK4;TPST1;POR;ARG1;MAN1A1;ATOH8;RETSAT;FABP1;REG1A;ELOVL5;GSTA3;GNMT;ID2;BCAT1;GCLC;RBP4;GSTO1;ABCC2;F10;UGDH;AOX1;GAD1;ABCD2;NINJ1;CSAD;FETUB;PTGES3;GCKR;XDH;GSR;HACL1;TAT;PSMB10;LCAT;ETS2;CBR1;IRF8;HSD17B2;GCNT2;CFB;DDAH2;TDO2;ADH5;F11;ENPEP;EPHA2;PGD;ENTPD5;SERPINA6;TYR;ABCC3;NMT1;PTS;ACP2;CAT;IGFBP4;MPP2;CYP27A1;SLC35B1;TMEM97;VTN;DCXR;PEMT;ARG2;PTGES;PTGDS;CDO1;MT2A;LEAP2;MCCC2;IL1R1;HMOX1;UPB1;PMM1;ACO2,68.20%,ALDH2;CRP;FMO1;ALDH9A1;CYP1A2;CYP1A1;FAH;TNFRSF1A;ECH1;TTPA;CA2;ACOX2;ABHD6;NFS1;CYP2J2;GSS;SLC35D1;CDA;PINK1;NPC1;VNN1;AKR1C3;GABARAPL1;KYNU;DHRS7;MTHFD1;SSR3;LONP1;CCL25;HGFAC;APOE;CYP2S1;BLVRB;SERTAD1;ARPP19;PDK4;TPST1;POR;ARG1;MAN1A1;ATOH8;RETSAT;FABP1;REG1A;ELOVL5;GSTA3;GNMT;ID2;BCAT1;GCLC;RBP4;GSTO1;ABCC2;F10;UGDH;AOX1;GAD1;ABCD2;NINJ1;CSAD;FETUB;PTGES3;GCKR;XDH;GSR;HACL1;TAT;PSMB10;LCAT;ETS2;CBR1;IRF8;HSD17B2;GCNT2;CFB;DDAH2;TDO2;ADH5;F11;ENPEP;EPHA2;PGD;ENTPD5,83/110
36,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1.0,0.20779832369367765,1.3691622460175736,0.12215909090909091,ATXN2;PMVK;HSD17B7;S100A11;LDLR;MAL2;SQLE;PNRC1;CD9;ECH1;FABP5;IDI1;GLDC;JAG1;ETHE1;GNAI1;GUSB;ACAT2;SCD;ANTXR2;AVPR1A;FDFT1;PLSCR1;MVD;FBXO6;ANXA5;ERRFI1;FADS2;STX5;TM7SF2;ALDOC;TMEM97;FASN;LPL;ALCAM;STARD4;SREBF2;TNFRSF12A;PCYT2;ACTG1,12.07%,ATXN2;PMVK;HSD17B7;S100A11;LDLR;MAL2;SQLE;PNRC1;CD9;ECH1;FABP5,11/40
37,HALLMARK_MITOTIC_SPINDLE,1.0,0.11047162290592259,1.031497644074189,0.41304347826086957,RHOF;KNTC1;KIFAP3;PIF1;ARL8A;NEK2;RASAL2;CENPF;HOOK3;ACTN4;PLEKHG2;ARFGEF1;RICTOR;TRIO;ARHGEF3;KIF5B;MAPRE1;CEP250;KIF3B;KIF2C;CAPZB;WASF2;PREX1;TUBGCP3;DST;NET1;FGD6;NOTCH2;MARCKS;ECT2;MARK4;ANLN;CCNB2;MYO1E;PPP4R2;RAPGEF5;FSCN1;LATS1;ALMS1;SOS1;LRPPRC;SPTBN1;CENPJ;BRCA2;CD2AP;FGD4;STK38L;SMC3;KIF11;PCGF5;KIF20B;TUBGCP2;RFC1;KIF22;TAOK2;ESPL1;FARP1;MAP3K11;CDC42EP2;KIF3C;NCK1;RASA2;RAB3GAP1;KATNB1;TIAM1;RANBP9;NEDD9;ARHGAP10;SASS6;ARHGAP29;DOCK4;CENPE;WASL;ROCK1;KIF1B;CEP192;PKD2;NUMA1;TUBD1;CDC42EP4;DYNLL2;CEP57;SAC3D1;ARHGEF12;SSH2;TOP2A;TUBA4A;TBCD;LLGL1;MYH10;PAFAH1B1;MAP1S;PCM1;DYNC1H1;ABL1;RABGAP1;KPTN;LMNB1;PLK1;DOCK2;SYNPO;ARAP3;SHROOM1;MYH9;CDC42EP1;RHOT2;ARHGDIA;BUB1,41.49%,RHOF;KNTC1;KIFAP3;PIF1;ARL8A;NEK2;RASAL2;CENPF;HOOK3;ACTN4;PLEKHG2;ARFGEF1;RICTOR;TRIO;ARHGEF3;KIF5B;MAPRE1;CEP250;KIF3B;KIF2C;CAPZB;WASF2;PREX1;TUBGCP3;DST;NET1;FGD6;NOTCH2;MARCKS;ECT2;MARK4;ANLN;CCNB2;MYO1E;PPP4R2;RAPGEF5;FSCN1;LATS1;ALMS1;SOS1;LRPPRC;SPTBN1;CENPJ;BRCA2;CD2AP;FGD4;STK38L;SMC3;KIF11;PCGF5;KIF20B,51/108
