,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_HYPOXIA,0.47698853768669675,0.28197786449028,1.3041852298216359,0.07239819004524888,MXI1;CAV1;BNIP3L;EXT1;CXCR4;IL6;SELENBP1;PDGFB;DDIT4;AMPD3;EDN2;BTG1;NAGK;HSPA5;SLC2A1;COL5A1;NCAN;SLC25A1;LOX;CHST3;MT2A;SDC4;SLC2A5;KLHL24;F3;CSRP2;PCK1;EFNA3;PLIN2;PGM2;GPI;PIM1;CCNG2;SDC2;TES;CP;GAPDHS;PDK1;TGFBI;HK2;IER3;BCL2;IRS2;GPC1;GRHPR;FOS;HEXA;MIF;LALBA;DPYSL4;GALK1;AKAP12;STBD1;MT1E;ALDOB;PPP1R15A;ENO2;ISG20;ERRFI1;GBE1;PNRC1;ENO1;PFKP;HMOX1;ZNF292;ADORA2B;SIAH2;BCAN;PPARGC1A;PGM1;SAP30;RORA;PPFIA4;STC2;HS3ST1;PRKCA;CHST2;PFKFB3;STC1;GCNT2;RRAGD;HOXB9;FAM162A;ADM;SULT2B1;PPP1R3C;DUSP1;KLF7;MYH9;GCK;ZFP36;CDKN1B;TNFAIP3;SDC3;TIPARP;GAPDH;MAP3K1;TMEM45A;PGF;PGAM2;BHLHE40;NDST2;FOSL2;KIF5A;ALDOC;ETS1;TGFB3;EGFR;HAS1;NDST1;ILVBL,19.05%,MXI1;CAV1;BNIP3L;EXT1;CXCR4;IL6;SELENBP1;PDGFB;DDIT4;AMPD3;EDN2;BTG1;NAGK;HSPA5;SLC2A1;COL5A1;NCAN;SLC25A1;LOX;CHST3;MT2A;SDC4;SLC2A5;KLHL24;F3;CSRP2;PCK1;EFNA3;PLIN2;PGM2;GPI;PIM1;CCNG2;SDC2,34/111
11,HALLMARK_MYC_TARGETS_V1,0.5199722125738103,0.32225701297576526,1.4938151006628337,0.004608294930875576,PABPC1;CDK4;YWHAQ;RAN;RSL1D1;SRPK1;ERH;C1QBP;SMARCC1;EIF3J;PSMA7;SNRPA1;FBL;SNRPA;PSMA2;DDX18;CCT2;CAD;SNRPG;EIF2S2;PSMD8;HDDC2;DHX15;PSMB3;TYMS;RAD23B;HDAC2;MYC;PPIA;SRM;TUFM;DDX21;CLNS1A;CDC20;PSMD1;PSMC6;GLO1;RPS10;CUL1;SNRPD3;PTGES3;SET;IMPDH2;AP3S1;RPL22;CYC1;RUVBL2;COX5A;HNRNPA3;PWP1;RPS3;SNRPD1;LSM7;PA2G4;RRM1;CCT4;LSM2;PSMD14;NOLC1;AIMP2;SF3B3;MAD2L1;ODC1;XRCC6;RPS6;PSMD7;MCM2;MRPL23;MRPS18B;HSPE1;MCM6;CCT5;PSMB2;PSMA1;PSMA6;MCM5;CCNA2;VDAC1;ILF2;NDUFAB1;GOT2;EIF3D;RPL18;TRA2B;PSMD3;STARD7;ETF1;PRPF31;EXOSC7;SSBP1;FAM120A;COPS5;RRP9;KPNB1;UBA2;RANBP1;HSP90AB1;EIF2S1;XPO1;NOP16,26.82%,PABPC1;CDK4;YWHAQ;RAN;RSL1D1;SRPK1;ERH;C1QBP;SMARCC1;EIF3J;PSMA7;SNRPA1;FBL;SNRPA;PSMA2;DDX18;CCT2;CAD;SNRPG;EIF2S2;PSMD8;HDDC2;DHX15;PSMB3;TYMS;RAD23B;HDAC2;MYC;PPIA;SRM;TUFM;DDX21;CLNS1A;CDC20;PSMD1;PSMC6;GLO1;RPS10;CUL1,39/100
12,HALLMARK_MTORC1_SIGNALING,0.5369225425494963,0.22995490205511934,1.0612286444952668,0.3306122448979592,SLC9A3R1;SCD;CXCR4;PPA1;IFI30;DDIT4;HSPA4;UFM1;MLLT11;LTA4H;HSPA5;SLC2A1;PSMC2;NUP205;PDAP1;ME1;EIF2S2;PITPNB;ADIPOR2;PHGDH;GPI;NAMPT;TXNRD1;PPIA;QDPR;TES;BUB1;DAPP1;CYB5B;UCHL5;PLK1;PSMC6;PNO1;TM7SF2;HSPA9;PDK1;HK2;YKT6;EDEM1;RDH11;GMPS;CALR;SRD5A1;SDF2L1;USO1;RIT1;IGFBP5;GOT1;NUFIP1;FADS1;NMT1;GSR;STARD4;RPN1;PPP1R15A;SORD;CORO1A;CD9;DHCR24;GBE1;ENO1;PSMD14;CCNF;FADS2;MAP2K3;TMEM97;MCM2;HMBS;ARPC5L;ACTR3;HSPE1;PGM1;MTHFD2L;ABCF2;BTG2;STC1;ELOVL5;LDLR;IDI1;BCAT1;ETF1;SQLE;EGLN3;SKAP2;SSR1;STIP1;GGA2;TUBA4A;GAPDH;GCLC;SERPINH1;COPS5;ATP6V1D;SEC11A;SLC7A11;BHLHE40;RRP9;TUBG1;HSP90B1;SLC7A5;POLR3G;RPA1;PNP;CTSC,31.40%,SLC9A3R1;SCD;CXCR4;PPA1;IFI30;DDIT4;HSPA4;UFM1;MLLT11;LTA4H;HSPA5;SLC2A1;PSMC2;NUP205;PDAP1;ME1;EIF2S2;PITPNB;ADIPOR2;PHGDH;GPI;NAMPT;TXNRD1;PPIA;QDPR;TES;BUB1;DAPP1;CYB5B;UCHL5;PLK1;PSMC6;PNO1;TM7SF2;HSPA9;PDK1;HK2;YKT6;EDEM1;RDH11;GMPS;CALR;SRD5A1;SDF2L1;USO1,45/104
13,HALLMARK_TGF_BETA_SIGNALING,0.5473491426947488,0.339985886120379,1.1180729819916442,0.29497907949790797,KLF10;ID2;TGFB1;BMP2;HDAC1;RHOA;LTBP2;CDK9;CDH1;FURIN;PPP1R15A;THBS1;IFNGR2;ID3;RAB31;SMAD3;BCAR3;BMPR1A;BMPR2;LEFTY2;SLC20A1;SPTBN1;SMAD7;SMURF2,17.44%,KLF10;ID2;TGFB1;BMP2;HDAC1;RHOA;LTBP2;CDK9,8/24
14,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5529697811740187,0.2811316987391032,1.3257525775901775,0.0437636761487965,CXCL2;KLF10;ID2;TNFSF9;IL6;DRAM1;TLR2;GADD45A;IER2;DUSP2;EIF1;BTG1;KDM6B;BMP2;KLF9;ICAM1;RELB;SDC4;MARCKS;NFKBIE;F3;NFKBIA;CSF2;BIRC2;TNFAIP6;AREG;YRDC;IFIT2;SOCS3;NAMPT;MYC;CCL2;CXCL1;B4GALT1;MXD1;ETS2;SGK1;IL12B;HES1;EGR1;PTGS2;IER3;TNC;IRS2;FOS;TNFAIP2;ZC3H12A;TAP1;SPSB1;TANK;FOSL1;CCND1;TNFRSF9;LIF;PPP1R15A;CCL5;KYNU;TRIP10;IFNGR2;RIPK2;CD80;IRF1;DUSP5;PNRC1;CXCL3;IL23A;IL7R;CXCL6;MAP2K3;PLK2;SNN;MAP3K8;DENND5A;TNFAIP8;PLEK;TSC22D1;KLF4;GADD45B;GFPT2;SMAD3;STAT5A;PANX1;BCL3;TNIP1;BTG2;INHBA;PFKFB3;HBEGF;TRAF1;JAG1;TNF;TRIB1;EGR3;LDLR;F2RL1;PTGER4;KLF2;DUSP1;ZFP36;MSC;TNFAIP3;TIPARP;PER1;OLR1;EHD1;ABCA1;B4GALT5;BHLHE40;CCNL1;TUBB2A;FOSL2;REL;IL1B;DNAJB4;NINJ1;IL1A;NR4A2,18.49%,CXCL2;KLF10;ID2;TNFSF9;IL6;DRAM1;TLR2;GADD45A;IER2;DUSP2;EIF1;BTG1;KDM6B;BMP2;KLF9;ICAM1;RELB;SDC4;MARCKS;NFKBIE;F3;NFKBIA;CSF2;BIRC2;TNFAIP6;AREG;YRDC;IFIT2;SOCS3;NAMPT;MYC,31/117
15,HALLMARK_ADIPOGENESIS,0.5645561454870242,0.23090441835380582,1.0653010634285842,0.30176211453744495,VEGFB;FAH;ADIG;C3;LPCAT3;SAMM50;EPHX2;GADD45A;PREB;COX8A;HADH;RIOK3;REEP5;CHCHD10;TST;JAGN1;SLC25A1;ANGPT1;COQ9;ME1;ADIPOQ;ADIPOR2;ATP1B3;IFNGR1;PLIN2;TALDO1;CPT2;SULT1A1;UCP2;CCNG2;SLC25A10;QDPR;BAZ2A;PEX14;MTCH2;APOE;UQCRQ;LIPE;YWHAG;REEP6;DNAJB9;MDH2;IDH3A;NMT1;CYC1;ECH1;GPAM;TANK;COX6A1;SNCG;UQCRC1;HSPB8;ACADL;MRPL15;CD302;PEMT;CAT;ESRRA;GBE1;COL4A1;ACADS;SUCLG1;CS;LTC4S;NKIRAS1;SLC27A1;SOD1;COQ5;PGM1;ITGA7;ALDH2;STAT5A;DECR1;GPX3;RNF11;NDUFB7;PPP1R15B;PFKFB3;COQ3;ACAA2;ETFB;SDHB;ACO2;NDUFAB1;COL15A1;BCL2L13;NDUFA5;MAP4K3;DHRS7;PTCD3;LPL;FZD4;DBT;SCP2;DHRS7B;GHITM;ABCA1;DLD;POR;CHUK;RETSAT;SLC19A1;MCCC1;GRPEL1;ABCB8;ESYT1;DNAJC15;DRAM2;DLAT;ECHS1;MGST3,19.03%,VEGFB;FAH;ADIG;C3;LPCAT3;SAMM50;EPHX2;GADD45A;PREB;COX8A;HADH;RIOK3;REEP5;CHCHD10;TST;JAGN1;SLC25A1;ANGPT1;COQ9;ME1;ADIPOQ;ADIPOR2;ATP1B3;IFNGR1;PLIN2;TALDO1;CPT2;SULT1A1;UCP2;CCNG2;SLC25A10,31/111
16,HALLMARK_ALLOGRAFT_REJECTION,0.5721604723862452,0.23405595745828559,1.0930735043482505,0.24754901960784315,GZMB;EREG;RPS3A;IL9;IL6;TLR2;IL12A;PTPN6;HLA-DOA;EIF3J;IL11;RPS9;RPS19;TGFB1;GPR65;CD1D;STAT4;ICAM1;CCL7;LY75;IFNGR1;MMP9;HLA-DOB;B2M;PRKCG;IL2RA;HLA-DMB;EIF3A;IRF8;CCL2;ELANE;GBP2;CCL22;TLR6;IL12B;TLR1;CD7;HLA-DRA;HLA-A;CD4;TAP1;IL10;CCL11;EIF4G3;LIF;NOS2;CXCL9;CCL5;IL7;SIT1;IFNGR2;RIPK2;IFNG;IL2RB;HLA-E;ITK;ZAP70;CD80;IL13;CAPG;CD3G;GZMA;CCND2;CCL19;CD3E;TLR3;HLA-DMA;CD2;STAB1;IL4R;SOCS1;JAK2;NCK1;PSMB10;CD86;MRPL3;TRAT1;GALNT1;LY86;IL16;BCL3;CRTAM;HLA-G;INHBB;F2R;CD28;UBE2D1;INHBA;CARTPT;TNF;IL18RAP;IL27RA;IKBKB;EIF3D;RPL3L;BCAT1;KRT1;BCL10;CXCL13;GLMN;LCP2;ACVR2A;UBE2N;IL2;ST8SIA4;SRGN;CTSS;IL1B;TRAF2;ETS1;F2;THY1;EGFR;PF4;HCLS1,27.49%,GZMB;EREG;RPS3A;IL9;IL6;TLR2;IL12A;PTPN6;HLA-DOA;EIF3J;IL11;RPS9;RPS19;TGFB1;GPR65;CD1D;STAT4;ICAM1;CCL7;LY75;IFNGR1;MMP9;HLA-DOB;B2M;PRKCG;IL2RA;HLA-DMB;EIF3A;IRF8;CCL2;ELANE;GBP2;CCL22;TLR6;IL12B;TLR1;CD7,37/115
17,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.6013305902156199,0.23181292367014908,1.0674487154348788,0.3116883116883117,NDUFS4;SUPV3L1;ISCA1;MRPL34;MRPS15;TOMM22;SLC25A20;ATP6V1F;COX8A;SLC25A12;NDUFV2;NDUFB8;PMPCA;RHOT2;OAT;TIMM50;MRPS30;ATP6V1G1;POLR2F;NDUFB1;FDX1;NDUFS7;UQCRFS1;GPI;DLST;ALDH6A1;UQCRH;SURF1;MRPS22;UQCRB;TIMM17A;TIMM13;NDUFA7;HSPA9;NDUFS8;NDUFC2;COX4I1;NDUFA4;NDUFA3;UQCRQ;NDUFS6;MDH2;IDH3A;NDUFC1;NDUFA6;CYC1;LDHB;ECH1;COX5A;NDUFB2;COX6A1;AFG3L2;UQCRC1;NDUFB5;MRPL15;VDAC2;UQCRC2;COX17;SUCLG1;CS;CYB5R3;COX7C;COX6C;COX5B;NQO2;MTRF1;MDH1;NDUFA9;DECR1;NDUFB7;SUCLA2;ACAA2;OXA1L;ETFB;IDH2;SLC25A4;VDAC1;ATP6V0C;SDHB;ACO2;NDUFAB1;GOT2;SDHD;COX10;NDUFA5;FH;COX6B1;ACAT1;ACADSB;PDHB;GLUD1;ATP6V1D;ATP6V0E1;DLD;POR;RETSAT;TIMM10;LRPPRC;GRPEL1;PDK4;DLAT;ECHS1;MGST3,17.96%,NDUFS4;SUPV3L1;ISCA1;MRPL34;MRPS15;TOMM22;SLC25A20;ATP6V1F;COX8A;SLC25A12;NDUFV2;NDUFB8;PMPCA;RHOT2;OAT;TIMM50;MRPS30;ATP6V1G1;POLR2F;NDUFB1;FDX1;NDUFS7;UQCRFS1;GPI;DLST;ALDH6A1,26/103
18,HALLMARK_MYOGENESIS,0.6329671761028135,0.22705976823566876,1.0144970265634452,0.4048140043763676,SCD;SYNGR2;NOS1;VIPR1;TNNC1;EIF4A2;TGFB1;MAPRE3;GNAO1;NAV2;TPM3;PTGIS;HRC;ACTN3;RB1;MYBPC3;LSP1;AEBP1;TCAP;COL6A2;MYL2;MYL3;PFKM;MYH8;COL3A1;OCEL1;BDKRB2;COL4A2;APOD;MYH1;FLII;RIT1;KLF5;CACNG1;MYH7;CKB;CDH13;GABARAPL2;MYL7;HSPB8;CHRNB1;EPHB3;CKM;AKT2;SORBS3;FGF2;TNNI1;MYBPH;DAPK2;MYH3;MYH4;ACTN2;ITGA7;CFD;ADCY9;HSPB2;CASQ2;TNNC2;GADD45B;SGCG;GPX3;COL1A1;ERBB3;PPFIA4;STC2;SLN;MYOM2;COX6A2;HBEGF;PVALB;NOTCH1;CNN3;ACTC1;PPP1R3C;AK1;COL15A1;MYH9;ACTA1;IGFBP7;SCHIP1;SOD3;SPEG;MEF2D;LPIN1;SPDEF;COX7A1;MYF6;ACSL1;PGAM2;ITGB5;BHLHE40;SPARC;DES,23.94%,SCD;SYNGR2;NOS1;VIPR1;TNNC1;EIF4A2;TGFB1;MAPRE3;GNAO1;NAV2;TPM3;PTGIS;HRC;ACTN3;RB1;MYBPC3;LSP1;AEBP1;TCAP;COL6A2;MYL2;MYL3;PFKM;MYH8;COL3A1;OCEL1,26/93
19,HALLMARK_P53_PATHWAY,0.6731503994442515,0.2975787239437329,1.3590907672738022,0.0367170626349892,CLCA2;MAPKAPK3;RALGDS;SESN1;VAMP8;TNFSF9;DRAM1;TXNIP;IFI30;DDIT4;GADD45A;DNTTIP2;BTG1;ANKRA2;TGFB1;FUCA1;BMP2;TM7SF3;PPM1D;DEF6;ADA;ERCC5;PERP;RB1;RAB40C;CDKN2AIP;DCXR;RRP8;TM4SF1;CTSF;TRAF4;AEN;MXD1;MXD4;IER3;CDK5R1;ABHD4;ZFP36L1;POLH;FOS;TPRKB;TAP1;SLC19A2;LDHB;NUDT15;CDH13;HDAC3;LIF;RXRA;PPP1R15A;CCND2;PMM1;WWP1;HSPA4L;TNNI1;HMOX1;SOCS1;PLK2;TAX1BP3;EPS8L2;TSC22D1;KLF4;CSRNP2;RGS16;CGRRF1;ST14;GLS2;INHBB;CD81;PRKAB1;F2R;BTG2;KIF13B;RAD9A;PLK3;HBEGF;NOTCH1;TCHH;FAM162A;TCN2;AK1;RPL18;SERPINB5;SLC35D1;RPS27L;DDB2;SEC61A1;PROCR;ZNF365;SLC7A11;S100A10;PVT1;GPX2;RETSAT;NINJ1;IL1A;EPHA2;PTPN14;ABCC5,21.91%,CLCA2;MAPKAPK3;RALGDS;SESN1;VAMP8;TNFSF9;DRAM1;TXNIP;IFI30;DDIT4;GADD45A;DNTTIP2;BTG1;ANKRA2;TGFB1;FUCA1;BMP2;TM7SF3;PPM1D;DEF6;ADA;ERCC5;PERP;RB1;RAB40C;CDKN2AIP;DCXR;RRP8;TM4SF1;CTSF,30/99
