,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
35,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.9905147783117187,0.2989837695612698,0.7488913814105679,0.7828638497652582,GNAI1;NOTCH4;HDAC2;WNT1;DLL1;KAT2A;ADAM17;CUL1;DVL2;NKD1;MAML1;NCSTN;NOTCH1;AXIN2;CCND2;HEY2;DKK1;DKK4;JAG1;WNT6;MYC,24.01%,GNAI1;NOTCH4;HDAC2;WNT1;DLL1,5/21
36,HALLMARK_APICAL_JUNCTION,0.9909705501474709,0.20134426806934702,0.5956741549986452,0.9767676767676767,CLDN18;ACTN2;GNAI1;PPP2R2C;MAP4K2;RRAS;CLDN11;EVL;LAYN;ACTN3;TUBG1;INPPL1;MVD;TAOK2;ICAM5;GNAI2;LDLRAP1;CD86;VWF;MYH10;SORBS3;ADRA1B;STX4;PBX2;ITGA10;PFN1;HADH;ICAM1;RHOF;RAC2;TRAF1;CDH6;ATP1A3;PTEN;SKAP2;CDH15;SLIT2;THBS3;ACTN4;MMP9;SDC3;CTNNA1;YWHAH;NEGR1;AMIGO1;NEXN;MMP2;CDH11;SLC30A3;TNFRSF11B;EXOC4;KRT31;PIK3CB;JAM3;VASP;CLDN15;ACTA1;COL9A1;CX3CL1;MAPK13;CDH8;TGFBI;ACTB;NLGN2;ADAM23;WNK4;ADAMTS5;AMH;COL17A1;B4GALT1;CDK8;AKT2;PARVA;BMP1;SYMPK;ITGA9;CLDN7;EGFR;NRTN;COL16A1;ACTG2;ACTC1;ACTG1;WASL;CDH1;CDH4;MYH9;FSCN1;ITGA2;CERCAM;PCDH1;CDH3;SPEG;THY1;GTF2F1;FBN1,20.91%,CLDN18;ACTN2;GNAI1;PPP2R2C;MAP4K2;RRAS;CLDN11;EVL;LAYN;ACTN3;TUBG1;INPPL1;MVD;TAOK2;ICAM5;GNAI2,16/96
37,HALLMARK_ANDROGEN_RESPONSE,0.9949554123775668,0.31949321296365196,0.9085128088628027,0.6707818930041153,SCD;IDI1;FADS1;B2M;DHCR24;HERC3;ELOVL5;PIAS1;MAK;XRCC5;ZMIZ1;HSD17B14;STEAP4;PTPN21;NKX3-1;TMEM50A;GPD1L;TSC22D1;XRCC6;SGK1;GNAI3;PA2G4;APPBP2;TNFAIP8;PGM3;SORD;MAP7;SLC38A2;AKAP12;SRP19;SLC26A2;SRF;KRT19;ABCC4;ELL2;KRT8;ADAMTS1;ANKH;RAB4A;UBE2J1;STK39;IQGAP2;SPDEF;B4GALT1;MERTK;ARID5B;ALDH1A3;SEC24D;BMPR1B;SPCS3;DNAJB9;LMAN1;GSR;CCND1,17.59%,SCD;IDI1;FADS1;B2M;DHCR24;HERC3;ELOVL5;PIAS1;MAK;XRCC5;ZMIZ1,11/54
38,HALLMARK_PEROXISOME,0.9963689247200643,0.30838337741589406,0.8782419725356287,0.6967213114754098,IDI1;TOP2A;FADS1;HSD17B11;ABCC8;DHCR24;SCP2;ELOVL5;CLN6;ERCC3;SOD1;ABCC5;PEX14;MSH2;CACNA1B;ECH1;SULT2B1;SMARCC1;HSD17B4;RDH11;ISOC1;ACSL1;CAT;VPS4B;ABCD2;IDH2;SLC25A17;FIS1;YWHAH;SLC25A4;CLN8;CEL;RETSAT;DHRS3;PEX11A;CRABP1;ALDH9A1;IDE;TTR;ABCB1;SERPINA6;HSD11B2;CDK7;SLC35B2;CRABP2;PEX6;BCL10;SEMA3C;PABPC1;LONP2;MLYCD;ALB;EPHX2,22.49%,IDI1;TOP2A;FADS1;HSD17B11;ABCC8;DHCR24;SCP2;ELOVL5;CLN6;ERCC3;SOD1;ABCC5;PEX14;MSH2,14/53
39,HALLMARK_HEDGEHOG_SIGNALING,0.9989821215552658,0.26150630504675554,0.6331489359874313,0.899641577060932,CRMP1;RTN1;DPYSL2;CDK5R1;NRP1;LDB1;SHH;ETS2;CELSR1;UNC5C;HEY2;SLIT1;NKX6-1;TLE1;MYH9;SCG2;THY1,1.35%,CRMP1,1/17
40,HALLMARK_APOPTOSIS,1.0,0.33512941343394,0.9624771353633541,0.5781409601634321,ENO2;ANXA1;CAV1;FEZ1;TOP2A;CDKN1B;PLCB2;TXNIP;GUCY2D;PPP2R5B;IFNGR1;LUM;HMOX1;NEDD9;RHOT2;GNA15;SOD1;TNFSF10;ISG20;BMP2;CD38;IL1A;TIMP2;CD2;IRF1;BNIP3L;TAP1;BCL2L2;PPP3R1;HSPB1;DPYD;IL1B;PDGFRB;PEA15;ROCK1;GPX3;CCND2;MMP2;SLC20A1;MGMT;RETSAT;SMAD7;TGFBR3;BTG2;ERBB3;EREG;RNASEL;TNF;IL6;AVPR1A;BIK;EGR3;GADD45A;IGF2R;ANKH;GADD45B;ETF1;F2R;EMP1;F2;VDAC2;BCL2L10;BCL10;GSR;IER3;IGFBP6;DAP;CCND1;TNFRSF12A;DNAJC3,19.91%,ENO2;ANXA1;CAV1;FEZ1;TOP2A;CDKN1B;PLCB2;TXNIP;GUCY2D;PPP2R5B;IFNGR1;LUM;HMOX1;NEDD9;RHOT2;GNA15;SOD1;TNFSF10,18/70
41,HALLMARK_P53_PATHWAY,1.0,0.3062722367296553,0.9091572990583836,0.688376753507014,AK1;DRAM1;TCHH;ADA;RALGDS;PVT1;PMM1;IFI30;BTG1;TXNIP;VAMP8;DDB2;PROCR;PPM1D;KLF4;HMOX1;TAX1BP3;CSRNP2;ANKRA2;ZNF365;ABCC5;ABHD4;GLS2;CD81;HBEGF;S100A10;RPS27L;PRKAB1;TNFSF9;BMP2;SESN1;CDK5R1;CGRRF1;PPP1R15A;IL1A;FUCA1;TCN2;CDKN2AIP;TPRKB;TAP1;PLK2;TGFB1;TSC22D1;PLK3;DEF6;NUDT15;MXD1;ERCC5;RAD9A;DCXR;HDAC3;DNTTIP2;RAB40C;CDH13;FAM162A;CLCA2;NOTCH1;TM7SF3;RGS16;CCND2;TNNI1;TRAF4;HSPA4L;RETSAT;RXRA;GPX2;BTG2;SOCS1;POLH;SLC19A2;NINJ1;LDHB;TM4SF1;GADD45A;PERP;CTSF;SLC7A11;SLC35D1;MAPKAPK3;DDIT4;PTPN14;EPS8L2;WWP1;MXD4;INHBB;KIF13B;FOS;F2R;SERPINB5;ZFP36L1;RB1;ST14;IER3;SEC61A1;AEN;LIF;RPL18;EPHA2;RRP8,27.87%,AK1;DRAM1;TCHH;ADA;RALGDS;PVT1;PMM1;IFI30;BTG1;TXNIP;VAMP8;DDB2;PROCR;PPM1D;KLF4;HMOX1;TAX1BP3;CSRNP2;ANKRA2;ZNF365;ABCC5;ABHD4;GLS2;CD81;HBEGF;S100A10;RPS27L;PRKAB1;TNFSF9;BMP2;SESN1;CDK5R1;CGRRF1;PPP1R15A;IL1A,35/99
42,HALLMARK_KRAS_SIGNALING_UP,1.0,0.322784401872796,0.9598103510920428,0.5857572718154463,NR1H4;KIF5C;RBP4;WNT7A;CXCR4;ACE;IL33;ETV5;TSPAN13;PRKG2;FCER1G;PTBP2;FLT4;KLF4;GPRC5B;LY96;SLPI;ITGBL1;IL7R;WDR33;CTSS;MMD;EPB41L3;RABGAP1L;USP12;HBEGF;C3AR1;BMP2;LCP1;LAPTM5;PPP1R15A;DOCK2;FUCA1;RBM4;SPON1;IRF8;ADAM17;NRP1;CDADC1;IL1B;ETS1;YRDC;TRAF1;PPBP;EVI5;SDCCAG8;MYCN;CBR4;IKZF1;ZNF639;BTC;PIGR;TNFAIP3;CBL;DNMBP;MMP9;PTGS2;TNFRSF1B;PRDM1;F13A1;MALL;PDCD1LG2;SOX9;MAP7;DCBLD2;PTCD2;MTMR10;AKAP12;CFB;RGS16;CCND2;PTPRR;CA2;CSF2;NR0B2;EREG;ID2;NGF;SCN1B;FGF9;STRN;PLEK2;HKDC1;TSPAN1;TRIB1;GADD45G;ANKH;PCP4;HOXD11;MMP10;CFH;AKT2;ABCB1;APOD;GFPT2;F2RL1;SPRY2;ZNF277;ALDH1A3;CBX8;MAP3K1;EMP1;PLVAP;SERPINA3;AVL9;INHBA;GALNT3;ANO1;ITGA2;MMP11;CPE;LIF;KCNN4;IL1RL2;ARG1,20.02%,NR1H4;KIF5C;RBP4;WNT7A;CXCR4;ACE;IL33;ETV5;TSPAN13;PRKG2;FCER1G;PTBP2;FLT4;KLF4;GPRC5B;LY96;SLPI;ITGBL1;IL7R;WDR33;CTSS;MMD;EPB41L3;RABGAP1L,24/115
43,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.0,0.3465798942620369,0.9925640596564019,0.5287958115183246,IRF9;MAP3K8;A2M;CD9;PTPN1;IFNGR1;HMOX1;IL18R1;CXCL3;PTPN11;IL1R1;STAT2;CD38;IRF1;IL10RB;TYK2;IL17RB;IL4R;IL1B;TGFB1;INHBE;LTBR;MYD88;EBI3;IL2RA;CBL;CXCL9;TNFRSF1B;TLR2;IFNGR2;STAM2;IL17RA;ITGA4;PF4;IL7;CSF2RB;TNFRSF21;CSF2;SOCS1;TNFRSF1A;REG1A;CCL7;TNF;IL6;SOCS3;CXCL13;OSMR;CXCL1;IFNAR1;PIM1;PDGFC;ITGB3;TNFRSF12A,23.19%,IRF9;MAP3K8;A2M;CD9;PTPN1;IFNGR1;HMOX1;IL18R1;CXCL3;PTPN11;IL1R1;STAT2,12/53
44,HALLMARK_KRAS_SIGNALING_DN,1.0,0.2992639540905278,0.8908465060221308,0.7321965897693079,DCC;CDKAL1;ATP4A;NTF3;NOS1;KRT4;BARD1;MYO15A;SCN10A;ITIH3;RIBC2;NGB;C5;KRT1;YPEL1;GPR19;IGFBP2;SNN;RYR2;TNNI3;SYNPO;PTPRJ;CD80;TSHB;MFSD6;SLC29A3;MEFV;TGM1;FGF22;CLSTN3;TEX15;PRODH;IFNG;TFAP2B;SGK1;RSAD2;EFHD1;GP1BA;CELSR2;THNSL2;LFNG;NR4A2;NRIP2;EGF;PNMT;EDN2;SLC5A5;IL12B;MTHFR;ALOX12B;CYP39A1;SLC30A3;SIDT1;CCR8;TFCP2L1;SLC38A3;CPA2;BTG2;CKM;SLC6A3;PAX4;MYH7;TG;CPEB3;TCF7L1;HNF1A;CLPS;CACNG1;VPREB1;INSL5;SLC16A7;CDH16;SPHK2;ABCB11;EDAR;NPHS1;GPRC5C;COPZ2;PROP1;TLX1;GRID2;LYPD3;KRT15;TFF2;CPB1;SOX10;HSD11B2;PDK2;CALCB;MAST3;KRT5;YBX2;ACTC1;CHST2;BMPR1B;ENTPD7;ATP6V1B1;OXT;SLC25A23;CCDC106;KLHDC8A;KCNN1;AMBN;KCNE2;SPTBN2,15.85%,DCC;CDKAL1;ATP4A;NTF3;NOS1;KRT4;BARD1;MYO15A;SCN10A;ITIH3;RIBC2;NGB;C5;KRT1;YPEL1;GPR19;IGFBP2,17/105
45,HALLMARK_ESTROGEN_RESPONSE_LATE,1.0,0.3130772811266446,0.9462109380829563,0.6233635448136958,EMP2;CAV1;TOP2A;ABCA3;TNNC1;PLK4;UNC13B;RNASEH2A;NMU;FDFT1;TSPAN13;CD9;TIAM1;FABP5;KIF20A;MICB;PTPN6;METTL3;FKBP4;KLF4;ELOVL5;SNX10;BCL2;FRK;CDC20;ISG20;OPN3;CLIC3;BLVRB;OVOL2;JAK1;CDC6;HSPB8;SIAH2;SULT2B1;CYP26B1;COX6C;BATF;IL17RB;ARL3;RPS6KA2;FARP1;RAB31;GINS2;SGK1;CKB;IDH2;DCXR;ETFB;S100A9;JAK2;CELSR2;ITPK1;IMPA2;RAPGEFL1;ST6GALNAC2;CHPT1;DUSP2;IGFBP4;PRKAR2B;SORD;AREG;DNAJC1;NAB2;AFF1;HSPA4L;SLC7A5;CA2;SLC26A2;GAL;ACOX2;OLFM1;PGR;ZFP36;ID2;TFAP2C;TFF1;MAPK13;SLC24A3;KRT19;TFF3;AGR2;EGR3;PERP;LTF;DNAJC12;PCP4;TFPI2;SLC2A8;PRSS23;TRIM29;DLG5;FOS;TST;ANXA9;PRLR;NPY1R;SERPINA3;CDH1;SERPINA5;TJP3;ST14;AMFR;CPE;PPIF;NRIP1;FAM102A;CXCL14;PTGES;KCNK5;UGDH;CCND1;SLC9A3R1;SLC22A5,19.44%,EMP2;CAV1;TOP2A;ABCA3;TNNC1;PLK4;UNC13B;RNASEH2A;NMU;FDFT1;TSPAN13;CD9;TIAM1;FABP5;KIF20A;MICB;PTPN6;METTL3;FKBP4;KLF4;ELOVL5;SNX10;BCL2;FRK;CDC20,25/114
46,HALLMARK_HYPOXIA,1.0,0.3213153396174758,0.9520182785323363,0.6201005025125628,ENO2;GCK;PDK1;PPFIA4;CAV1;CXCR4;ALDOC;HEXA;NDST2;SELENBP1;PFKP;CDKN1B;PFKFB3;SAP30;GAPDHS;BTG1;PLIN2;TIPARP;IRS2;HMOX1;HK2;KIF5A;BCL2;RORA;ISG20;GAPDH;GPI;NAGK;PPP1R15A;DUSP1;CSRP2;SIAH2;SULT2B1;BNIP3L;PCK1;MT2A;ETS1;MXI1;PDGFB;SLC2A5;GCNT2;MT1E;STC1;GALK1;F3;PPP1R3C;STBD1;TNFAIP3;KLF7;SLC2A1;SDC3;PGM1;KLHL24;NDST1;EDN2;FAM162A;HOXB9;ENO1;ZNF292;AKAP12;PNRC1;ADM;PRKCA;RRAGD;PGF;ZFP36;STC2;EXT1;IL6;TGFBI;ALDOB;BCAN;SDC2;PPARGC1A;TMEM45A;SLC25A1;SDC4;TES;LALBA;AMPD3;PIM1;DDIT4;CP;NCAN;EFNA3;ERRFI1;GRHPR;EGFR;GBE1;BHLHE40;FOS;LOX;GPC1;CHST2;MAP3K1;CCNG2;ADORA2B;MYH9;HSPA5;CHST3;IER3;FOSL2;TGFB3;HAS1;DPYSL4;MIF;PGM2;ILVBL;HS3ST1;COL5A1,19.09%,ENO2;GCK;PDK1;PPFIA4;CAV1;CXCR4;ALDOC;HEXA;NDST2;SELENBP1;PFKP;CDKN1B;PFKFB3;SAP30;GAPDHS;BTG1;PLIN2;TIPARP;IRS2;HMOX1;HK2;KIF5A;BCL2,23/110
47,HALLMARK_ALLOGRAFT_REJECTION,1.0,0.2176478660165386,0.6544564015408054,0.9669669669669669,HLA-G;LY86;HLA-DMA;B2M;UBE2N;HLA-DRA;HLA-DMB;HLA-E;KRT1;PTPN6;IL12A;IFNGR1;CTSS;GZMA;CD4;ZAP70;TLR3;HLA-DOA;CD80;CD86;UBE2D1;GLMN;SRGN;IL18RAP;IL10;CCL5;GZMB;HCLS1;CRTAM;PSMB10;LCP2;CD3E;CD2;GPR65;TAP1;STAB1;ICAM1;IRF8;ITK;HLA-DOB;NCK1;HLA-A;IL4R;EIF3J;CD7;IL2RB;IL16;GBP2;STAT4;IL1B;ETS1;TGFB1;CAPG;IL2;ST8SIA4;IFNG;CCL2;NOS2;IL2RA;CCL11;MMP9;CXCL9;CD3G;CD28;SIT1;ELANE;BCAT1;JAK2;TRAT1;CCL19;TLR2;PRKCG;IFNGR2;PF4;IL7;IL12B;ACVR2A;CCND2;CD1D;IL27RA;LY75;EREG;SOCS1;BCL3;IKBKB;GALNT1;RIPK2;TRAF2;CCL7;TNF;IL6;CXCL13;IL9;TLR6;CARTPT;TLR1;CCL22;INHBB;RPS9;RPS3A;EGFR;EIF3A;F2R;F2;INHBA;IL11;EIF3D;EIF4G3;BCL10;IL13;RPS19;MRPL3;LIF;THY1;RPL3L,36.55%,HLA-G;LY86;HLA-DMA;B2M;UBE2N;HLA-DRA;HLA-DMB;HLA-E;KRT1;PTPN6;IL12A;IFNGR1;CTSS;GZMA;CD4;ZAP70;TLR3;HLA-DOA;CD80;CD86;UBE2D1;GLMN;SRGN;IL18RAP;IL10;CCL5;GZMB;HCLS1;CRTAM;PSMB10;LCP2;CD3E;CD2;GPR65;TAP1;STAB1;ICAM1;IRF8;ITK;HLA-DOB;NCK1;HLA-A;IL4R;EIF3J;CD7;IL2RB;IL16;GBP2,48/115
48,HALLMARK_IL2_STAT5_SIGNALING,1.0,0.3129755072041325,0.923721592185007,0.6619859578736209,SYT11;PTH1R;SOCS2;MAP3K8;CTSZ;GSTO1;P2RX4;POU2F1;SLC39A8;TIAM1;BATF3;PLIN2;GLIPR2;AHNAK;IFNGR1;SERPINB6;ITGAE;HK2;IL18R1;BCL2;TNFSF10;RABGAP1L;RORA;CST7;IKZF4;CD81;CD86;BMP2;PLSCR1;DENND5A;CDC6;IL10;LRRC8C;PRKCH;SCN9A;GPR65;BATF;IGF1R;IRF8;SERPINC1;ALCAM;NRP1;IL4R;GABARAPL1;CD48;MYO1E;IL2RB;UCK2;GBP4;PDCD2L;FURIN;SELP;CAPG;SYNGR2;FLT3LG;TRAF1;LRIG1;ANXA4;EOMES;ADAM19;MXD1;TNFRSF8;CKAP4;IL2RA;BMPR2;TNFRSF1B;RHOH;SHE;ICOS;PTGER2;GALM;MAP6;PTRH2;RGS16;CCND2;AHR;CCR4;SELL;SPRED2;SLC29A2;TNFRSF9;CA2;ODC1;TNFRSF21;CSF2;RRAGD;SNX9;GPR83;SOCS1;IL1RL1;DHRS3;TWSG1;IGF2R;PIM1;SMPDL3A;CDCP1;SH3BGRL2;GADD45B;PNP;ABCB1;SWAP70;ST3GAL4;BHLHE40;DCPS;EMP1;MYC;ENPP1;IL13;FAH;NT5E;COL6A1;LIF;IRF6,23.88%,SYT11;PTH1R;SOCS2;MAP3K8;CTSZ;GSTO1;P2RX4;POU2F1;SLC39A8;TIAM1;BATF3;PLIN2;GLIPR2;AHNAK;IFNGR1;SERPINB6;ITGAE;HK2;IL18R1;BCL2;TNFSF10;RABGAP1L;RORA;CST7;IKZF4;CD81;CD86,27/113
49,HALLMARK_TGF_BETA_SIGNALING,1.0,0.2686957308380253,0.6878304279620718,0.8593576965669989,LEFTY2;HDAC1;ID3;BMP2;PPP1R15A;LTBP2;SMAD3;SPTBN1;RHOA;RAB31;FURIN;TGFB1;CDK9;BMPR2;SMURF2;IFNGR2;BMPR1A;SLC20A1;SMAD7;BCAR3;ID2;KLF10;CDH1;THBS1,1.32%,LEFTY2,1/24
